"node","type"
"POLR2F",2
"CASP6",2
"PODXL",2
"SRP68",2
"RABL3",2
"RGCC",2
"FARP1",2
"FAM115C",2
"LRP6",2
"SF3B5",2
"NUP155",2
"STX3",2
"ADAM10",2
"RCHY1",2
"DNLZ",2
"USP6NL",2
"NEXN",2
"IL20RA",2
"SNRPC",2
"FKBPL",2
"LIG4",2
"MARK1",2
"RPS29",2
"MIR1-1",2
"HINFP",2
"RALGPS2",2
"CNNM3",2
"PLP2",2
"SVIL",2
"MIRLET7G",2
"RRP9",2
"PTPN1",2
"LLGL1",2
"VPRBP",2
"STXBP3",2
"CWC15",2
"NRTN",2
"CASP9",2
"CTDSP1",2
"SLC5A3",2
"COLEC11",2
"NHP2",2
"FCN2",2
"MIR138-2",2
"MYH8",2
"YWHAH",2
"SPTB",2
"CREG1",2
"RALBP1",2
"PDXDC1",2
"POLR2J",2
"PTTG1IP",2
"ZC3HAV1",2
"RPL39",2
"MARVELD2",2
"SLC12A7",2
"NUDT9",2
"TUBGCP3",2
"CISD1",2
"RTCB",2
"C5orf22",2
"RRAGC",2
"NUMBL",2
"TRIM44",2
"NOG",2
"N6AMT2",2
"HSCB",2
"SEH1L",2
"MLLT4",2
"CLCC1",2
"BMPR2",2
"SLC26A2",2
"DLG2",2
"TBL2",2
"MIR145",2
"SMARCD1",2
"SLC16A1",2
"NEO1",2
"ATP6V1D",2
"MIR200C",2
"DCAF13",2
"ABCB5",2
"ACSM4",2
"ROR2",2
"APBB1IP",2
"MIR34C",2
"SMARCAD1",2
"CSNK1G3",2
"RASAL1",2
"SENP1",2
"PTPN14",2
"LYPD4",2
"PON2",2
"ARC",2
"PPFIBP1",2
"OLA1",2
"WDR36",2
"FAM160A2",2
"TMEM165",2
"IFNGR1",2
"SNX3",2
"PVRL3",2
"TRIM24",2
"USP39",2
"MIR7-3",2
"TRIM3",2
"CDC42EP1",2
"SLC7A2",2
"C21orf59",2
"PAM",2
"STEAP3",2
"SCAMP1",2
"GON4L",2
"UTP6",2
"IRF6",2
"ADAM22",2
"SLC20A2",2
"DSC2",2
"COX3",2
"SLC39A6",2
"LIN9",2
"PAPOLA",2
"PVRL2",2
"ATP7A",2
"MARK3",2
"YWHAB",2
"CTNNAL1",2
"HM13",2
"EIF4E",2
"EFNB1",2
"MAK",2
"SLC39A10",2
"DHFR",2
"OSGIN1",2
"STX18",2
"PLXNA1",2
"TBCD",2
"TTN",2
"EPHA3",2
"IL24",2
"CHMP7",2
"UQCRC1",2
"FGFR3",2
"SDAD1",2
"MARK4",2
"GRIN2A",2
"RPSA",2
"TAF3",2
"DPAGT1",2
"RPS20",2
"STOML2",2
"MAT1A",2
"CTTNBP2",2
"TNFSF13",2
"FOLR1",2
"KIAA1522",2
"EDA2R",2
"MIR429",2
"DARS2",2
"ITFG3",2
"MIR140",2
"PIGU",2
"MRC2",2
"VAMP3",2
"PCNT",2
"MVB12B",2
"NAA15",2
"FEZ2",2
"CXADR",2
"SHH",2
"SMARCC2",2
"AFD1",2
"C14orf80",2
"GPR107",2
"CCNB2",2
"GPR50",2
"PAG1",2
"ATP11A",2
"RNFT1",2
"FGF9",2
"NMNAT1",2
"GRIN2D",2
"KDM2A",2
"SRSF5",2
"MPP1",2
"LSM5",2
"RAVER1",2
"CLDN3",2
"XRCC3",2
"AK6",2
"MIR93",2
"MCAM",2
"PPIH",2
"PPP3CB",2
"BRK1",2
"XRCC5",2
"MIRLET7A2",2
"ATP6V0D2",2
"VHL",2
"CASP2",2
"ABHD5",2
"GGA3",2
"TGM1",2
"EHBP1L1",2
"SLC4A7",2
"KIAA0754",2
"MECR",2
"FAM213A",2
"FAM83B",2
"RAB13",2
"PPP2R5C",2
"CXCL16",2
"ROCK1",2
"UPF3B",2
"UBE2H",2
"PROM1",2
"PLCB1",2
"EPB42",2
"IRF9",2
"ACADSB",2
"EPB41L4B",2
"FRS3",2
"GPRC5B",2
"WBP4",2
"IL2RA",2
"GAB1",2
"FLRT3",2
"SNAPC4",2
"MPZL1",2
"CWC25",2
"PLCB3",2
"SLC3A2",2
"ARHGEF35",2
"MATN2",2
"YWHAE",2
"SMC3",2
"SIL1",2
"NAV2",2
"TRA2B",2
"NOVA1",2
"MTG2",2
"HCAR1",2
"PPWD1",2
"PPFIBP2",2
"KIAA0195",2
"ROBO1",2
"CCDC112",2
"GDNF",2
"UBE2N",2
"GEN1",2
"UBE2J1",2
"PPIL3",2
"NDUFAF2",2
"RASGRF2",2
"SLC9A1",2
"CBFB",2
"TUBB3",2
"DDX43",2
"SPRY4",2
"IGSF21",2
"RASSF2",2
"RET",2
"CCDC171",2
"SRSF9",2
"QDPR",2
"RAD1",2
"PHACTR4",2
"C12orf66",2
"CYTB",2
"SPTA1",2
"C1QA",2
"SMNDC1",2
"GYPC",2
"ATP6V0B",2
"MOB3C",2
"ST13",2
"TUBGCP4",2
"SRP9",2
"C9orf84",2
"CTNS",2
"C12orf56",2
"DHRS7C",2
"CYP11B1",2
"RPP25L",2
"SEMA4D",2
"RASGRP3",2
"UBAC2",2
"KIAA0101",2
"TWIST1",2
"TLR4",2
"SNX6",2
"FCGR1A",2
"NTF3",2
"LMLN",2
"STT3A",2
"IL1B",2
"IL5RA",2
"CFDP1",2
"SH2D4A",2
"TRAK1",2
"SDCCAG8",2
"RAB14",2
"RALB",2
"KIDINS220",2
"RAB21",2
"SYNGAP1",2
"FTSJ1",2
"DNAJC1",2
"ASB16",2
"SLC4A2",2
"SURF6",2
"LINC01547",2
"ATL1",2
"PPP2R5A",2
"OSBPL8",2
"THRSP",2
"RIN1",2
"IFNA2",2
"ITPA",2
"NRXN3",2
"MPP5",2
"SNRPG",2
"ENPP4",2
"POLR2K",2
"ADCY9",2
"PMVK",2
"FGF10",2
"PTK7",2
"IL10",2
"SCARB1",2
"CHN1",2
"STAT2",2
"TEK",2
"NUBPL",2
"HSD3B7",2
"NOP16",2
"DOCK9",2
"NAB1",2
"POLM",2
"TXLNG",2
"SMPD4",2
"BFSP1",2
"HSD3B2",2
"PARPBP",2
"STON2",2
"MAP4K3",2
"SLU7",2
"WLS",2
"BDNF",2
"CD96",2
"NGB",2
"COL3A1",2
"SEPT6",2
"UACA",2
"ZHX2",2
"MASP1",2
"MINK1",2
"TTC27",2
"SLC26A6",2
"CADM1",2
"NUP37",2
"PAPSS1",2
"SMC6",2
"RAPGEF5",2
"SHB",2
"TLN1",2
"SNTB1",2
"FGF6",2
"TRIM36",2
"VPS45",2
"PEAK1",2
"SMG6",2
"PANX1",2
"ZDHHC18",2
"ZC3H18",2
"GFRA4",2
"FAM126B",2
"ZMYND8",2
"YWHAQ",2
"SEC14L3",2
"APOH",2
"SLC39A14",2
"MASP2",2
"PTPRM",2
"SEPT8",2
"PACSIN2",2
"ZBTB5",2
"PLD3",2
"SLC1A3",2
"IGSF3",2
"GNAT1",2
"NTF4",2
"FCN1",2
"WDR76",2
"TMEM161A",2
"SLC30A1",2
"IL1R1",2
"CDHR5",2
"GJC1",2
"SNRPN",2
"TMCO1",2
"S100A7",2
"UBTF",2
"SLC2A3",2
"PROS1",2
"C8B",2
"STIM1",2
"MICAL3",2
"VEGFA",2
"ITM2C",2
"RAPGEF6",2
"SYPL2",2
"IFNA14",2
"FBXO36",2
"PSMG4",2
"GATA6",2
"TRIP4",2
"RSBN1",2
"ALKBH7",2
"TNPO1",2
"TTI2",2
"SYMPK",2
"VAMP2",2
"FBXL20",2
"CSF2",2
"ELMOD3",2
"SLC7A5",2
"YBX1",2
"GLP2R",2
"EREG",2
"CASP5",2
"GCM2",2
"PSKH2",2
"VANGL1",2
"VWF",2
"VEZT",2
"RILPL2",2
"TXNDC11",2
"IPMK",2
"SPRED2",2
"TLR3",2
"BTC",2
"CLCN6",2
"DCLK2",2
"PALM",2
"RASGRF1",2
"ZDHHC17",2
"VANGL2",2
"PAPSS2",2
"TXNRD2",2
"RELL1",2
"AMIGO2",2
"IL3RA",2
"TUB",2
"TMEM230",2
"VAMP4",2
"PPIL6",2
"PIK3CD",2
"TLR2",2
"WDR74",2
"C19orf26",2
"XPOT",2
"SLC20A1",2
"GRIN1",2
"SIGIRR",2
"FBXO5",2
"IFNA4",2
"UBXN4",2
"FREM1",2
"LRRC57",2
"WDR83",2
"WWC1",2
"MPZL2",2
"SLC6A9",2
"RLF",2
"KIF16B",2
"RASSF5",2
"ZCCHC9",2
"PAK3",2
"RRAS2",2
"IFNG",2
"NUP62CL",2
"ZNHIT6",2
"VAT1",2
"ZFP36L2",2
"SPHK1",2
"PKLR",2
"FGF22",2
"FGF20",2
"FRMPD1",2
"PLCE1",2
"SIRPA",2
"GFRA1",2
"CLDN1",2
"GTF3A",2
"OAS1",2
"IFNL1",2
"CLCN1",2
"IFNA21",2
"PPIL1",2
"UNK",2
"GSDMC",2
"FAM114A2",2
"PPP1R9A",2
"DCBLD1",2
"WARS2",2
"TPP2",2
"PAPPA2",2
"ANO10",2
"TBC1D8",2
"GRIP2",2
"KDM8",2
"KLHL25",2
"TIAL1",2
"PTGR2",2
"RHBDD2",2
"TTC21B",2
"NQO2",2
"TGIF2",2
"URB2",2
"CXCL10",2
"SLC31A1",2
"SLC38A1",2
"HTRA3",2
"SPSB1",2
"PTPRJ",2
"MOB3A",2
"DTYMK",2
"RFX4",2
"IL17RD",2
"ULBP1",2
"PDLIM4",2
"PCDH7",2
"GDF10",2
"TEX10",2
"IFNLR1",2
"COX4I2",2
"TMX4",2
"PIP5K1A",2
"TMEM51",2
"FGD6",2
"SC5D",2
"SLC12A2",2
"CRLS1",2
"USP9Y",2
"UXT",2
"RASAL3",2
"ADH1B",2
"SLCO4A1",2
"MBL2",2
"UHRF2",2
"SH3PXD2B",2
"VPS51",2
"TMEM248",2
"CSRNP1",2
"IFNA17",2
"DCUN1D3",2
"IL6",2
"SHOC2",2
"CFI",2
"SPTY2D1",2
"TULP3",2
"GPR56",2
"IFNA8",2
"GTSF1",2
"EFCAB12",2
"FAM92B",2
"FFAR3",2
"C5orf63",2
"NAT1",2
"KDELC1",2
"RGP1",2
"RELN",2
"TMED8",2
"TMEM87A",2
"TSPAN15",2
"TMEM237",2
"PAPD7",2
"TAOK3",2
"SYTL4",2
"ZC3H13",2
"SLC43A1",2
"RORA",2
"WTAP",2
"IFNGR2",2
"UBXN8",2
"TMEM214",2
"RGL4",2
"RHPN2",2
"IL3",2
"SERPING1",2
"NAV3",2
"TUFT1",2
"ROS1",2
"RN7SK",2
"COLCA2",2
"STIM2",2
"PHF3",2
"RIMS1",2
"SLITRK5",2
"RASGRP1",2
"ARTN",2
"TMX1",2
"PPP2R5B",2
"FAM83F",2
"SLC12A4",2
"WBP11",2
"YES1",2
"NCBP2-AS2",2
"TBC1D10A",2
"NXT2",2
"TMEM199",2
"PLEKHA6",2
"SPTBN5",2
"NOX1",2
"IL10RB",2
"THG1L",2
"MOCS2",2
"STAT4",2
"CSF2RA",2
"IL17A",2
"VRK3",2
"SLC29A1",2
"TMEM209",2
"MAEL",2
"RASL10A",2
"INMT",2
"OXR1",2
"IL5",2
"FGF4",2
"FGF16",2
"TMEM9",2
"TSSK1B",2
"SFT2D2",2
"ZC3H15",2
"TP53I11",2
"SULT1C3",2
"PCDH9",2
"TYK2",2
"C14orf183",2
"EBLN2",2
"HKDC1",2
"PLSCR3",2
"PRRT2",2
"PHLDB1",2
"RUFY2",2
"SPTBN2",2
"SLC11A2",2
"ANGPT1",2
"RAVER2",2
"C1QC",2
"UQCR11",2
"VRK1",2
"C6orf48",2
"RCE1",2
"USP4",2
"FLRT2",2
"F2RL3",2
"ENPP5",2
"FLJ90680",2
"KIAA0509",2
"PPP1R37",2
"ADCY8",2
"FLT3LG",2
"ST14",2
"YTHDC1",2
"KCNH7",2
"C2",2
"SHC3",2
"NRG3",2
"NAA11",2
"YBX3",2
"KDM7A",2
"STXBP6",2
"ATP10D",2
"C8A",2
"KRT32",2
"WRAP53",2
"RASA3",2
"FGF18",2
"TMEM177",2
"PLEK2",2
"TMEM97",2
"CXorf40A",2
"RPL22L1",2
"SLC29A2",2
"NOL4",2
"ZC3H10",2
"SLC6A6",2
"TRPM4",2
"VMP1",2
"SEMA3C",2
"LRRC10",2
"RGL2",2
"FCN3",2
"UFL1",2
"TIMM22",2
"C11orf72",2
"FNDC9",2
"USP50",2
"UQCR10",2
"UBIAD1",2
"UBE3B",2
"PLCH1",2
"PLIN2",2
"SLC19A1",2
"GFRA2",2
"GOLGA8O",2
"TMEM55B",2
"RASGRP4",2
"CR1",2
"IL2",2
"HOXD1",2
"GSTA5",2
"PNPLA4",2
"CCIN",2
"PLXNC1",2
"NAGS",2
"IGHV3-11",2
"NMBR",2
"OLR1",2
"CYP21A2",2
"MT-CO3",2
"LCE5A",2
"KLB",2
"SHC2",2
"RGL1",2
"PLLP",2
"PGC",2
"VAMP7",2
"GFRA3",2
"SPTBN4",2
"VTI1B",2
"RRP36",2
"VGF",2
"ENSG00000173366",2
"TLR7",2
"OR2H2",2
"OR4K1",2
"GRIN2C",2
"IFNA7",2
"IFNA6",2
"IFNA16",2
"SLC35A2",2
"TAS2R5",2
"PSPN",2
"SH2D3A",2
"RASA2",2
"RASGRP2",2
"NRG4",2
"NRG2",2
"USP30",2
"U2AF1L4",2
"KREMEN2",2
"SYT7",2
"RASA4",2
"TYR",2
"PIK3R6",2
"RDH8",2
"RFESD",2
"SLAMF8",2
"TMC1",2
"U2AF35",2
"WDR37",2
"WDR47",2
"TK2",2
"PRR15L",2
"PGA5",2
"VNN1",2
"USP17L12",2
"USP17L19",2
"WDR25",2
"UNC5B",2
"WFDC12",2
"USP17L21",2
"SFT2D1",2
"TRPV2",2
"ZGPAT",2
"ZFP36",2
"ZNF764",2
"WDR13",2
"YKT6",2
"VIMP",2
"TMEM2",2
"ZC3HAV1L",2
"YME1L1",2
"ZDHHC5",2
"SOS2",2
"VKORC1L1",2
"ZMAT1",2
"SPATA17",2
"ZFPL1",2
"TANC1",2
"SUSD5",2
"SYTL2",2
"WDR6",2
"ZMAT3",2
"TXNDC16",2
"ZNF85",2
"ZNF260",2
"WDR44",2
"VASH1",2
"USP6",2
"MRGPRG-AS1",2
"TTPAL",2
"XPR1",2
"RHBDL2",2
"SLC9A8",2
"SLC23A2",2
"ZNF584",2
"NBR2",2
"SLCO2B1",2
"ZCCHC14",2
"ZDHHC20",2
"TVP23A",2
"LOC285556",2
"LOC255654",2
"NAP1L6",2
"SPACA7",2
"TBC1D3C",2
"WBSCR17",2
"ZNF493",2
"MBD3L5",2
"ZBED3",2
"NPM1P13",2
"SLITRK2",2
"PHKBP2",2
"STK32A",2
"MRPS36P4",2
"LOC283575",2
"LOC284379",2
"SPNS2",2
"RASGEF1A",2
"ZNF726",2
"ZBTB12",2
"SHCBP1L",2
"ZDHHC8",2
"TAS2R62P",2
"NKX6-3",2
"SYCN",2
"negative regulation of transcription by RNA polymerase II",6
"MAPK cascade",6
"magnesium ion binding",6
"regulation of alternative mRNA splicing, via spliceosome",6
"mRNA splicing, via spliceosome",6
"chromosome, telomeric region",6
"complement binding",6
"liver development",6
"positive regulation of protein phosphorylation",6
"negative regulation of cytokine-mediated signaling pathway",6
"stimulatory C-type lectin receptor signaling pathway",6
"adaptive immune response",6
"T cell activation involved in immune response",6
"B cell activation involved in immune response",6
"natural killer cell activation involved in immune response",6
"MyD88-dependent toll-like receptor signaling pathway",6
"RNA binding",6
"mRNA binding",6
"mRNA 3'-UTR binding",6
"GTPase activity",6
"protein serine/threonine kinase activity",6
"endopeptidase inhibitor activity",6
"cytokine activity",6
"type I interferon receptor binding",6
"protein binding",6
"ATP binding",6
"GTP binding",6
"extracellular region",6
"extracellular space",6
"nucleus",6
"nucleoplasm",6
"spliceosomal complex",6
"nucleolus",6
"cytoplasm",6
"mitochondrion",6
"cytosol",6
"plasma membrane",6
"focal adhesion",6
"mRNA processing",6
"mRNA export from nucleus",6
"regulation of translation",6
"protein phosphorylation",6
"inflammatory response",6
"complement activation",6
"complement activation, classical pathway",6
"humoral immune response",6
"cell surface receptor signaling pathway",6
"Ras protein signal transduction",6
"female pregnancy",6
"blood coagulation",6
"poly-pyrimidine tract binding",6
"opsonization",6
"positive regulation of cell population proliferation",6
"RNA splicing",6
"visual learning",6
"fibroblast growth factor receptor signaling pathway",6
"chloramphenicol O-acetyltransferase activity",6
"response to virus",6
"positive regulation of gene expression",6
"positive regulation of macrophage tolerance induction",6
"negative regulation of macrophage cytokine production",6
"negative regulation of endopeptidase activity",6
"Cajal body",6
"membrane",6
"viral process",6
"RNA metabolic process",6
"nuclear matrix",6
"GMP binding",6
"GDP binding",6
"cytokine-mediated signaling pathway",6
"forebrain astrocyte development",6
"actin cytoskeleton organization",6
"natural killer cell activation",6
"B cell differentiation",6
"carbohydrate binding",6
"LRR domain binding",6
"axon",6
"dendrite",6
"regulation of complement activation",6
"primary miRNA processing",6
"extrinsic component of cytoplasmic side of plasma membrane",6
"regulation of protein stability",6
"negative regulation of NF-kappaB transcription factor activity",6
"regulation of synaptic transmission, GABAergic",6
"detection of molecule of bacterial origin",6
"response to peptidoglycan",6
"response to lipopolysaccharide",6
"negative regulation of interleukin-12 production",6
"negative regulation of interleukin-6 production",6
"negative regulation of tumor necrosis factor production",6
"negative regulation of RNA splicing",6
"positive regulation of peptidyl-serine phosphorylation of STAT protein",6
"negative regulation of toll-like receptor signaling pathway",6
"positive regulation of Rac protein signal transduction",6
"miRNA binding",6
"positive regulation of protein dephosphorylation",6
"cellular response to interferon-beta",6
"intracellular signal transduction",6
"interleukin-12-mediated signaling pathway",6
"response to isolation stress",6
"pre-mRNA binding",6
"endocrine signaling",6
"B cell proliferation",6
"negative regulation of protein catabolic process",6
"protein homodimerization activity",6
"single-stranded telomeric DNA binding",6
"negative regulation of protein-containing complex disassembly",6
"regulation of protein-containing complex disassembly",6
"response to exogenous dsRNA",6
"positive regulation of MAP kinase activity",6
"negative regulation of MAP kinase activity",6
"regulation of RNA splicing",6
"negative regulation of neuron apoptotic process",6
"other organism cell",6
"G-quadruplex DNA unwinding",6
"protein-containing complex binding",6
"negative regulation of viral genome replication",6
"innate immune response",6
"positive regulation of innate immune response",6
"membrane raft",6
"synapse",6
"regulation of MHC class I biosynthetic process",6
"negative regulation of T cell differentiation",6
"regulation of cell differentiation",6
"negative regulation of cell differentiation",6
"negative regulation of innate immune response",6
"positive regulation of transcription by RNA polymerase II",6
"protein autophosphorylation",6
"protein heterodimerization activity",6
"negative regulation of mRNA splicing, via spliceosome",6
"regulation of long-term neuronal synaptic plasticity",6
"homeostasis of number of cells within a tissue",6
"RNA transport",6
"positive regulation of nitric-oxide synthase activity",6
"positive regulation of NF-kappaB transcription factor activity",6
"striated muscle cell differentiation",6
"negative regulation of muscle cell differentiation",6
"regulation of RNA metabolic process",6
"response to glucocorticoid",6
"response to mineralocorticoid",6
"defense response to virus",6
"type I interferon signaling pathway",6
"epithelial tube branching involved in lung morphogenesis",6
"extracellular exosome",6
"interleukin-1-mediated signaling pathway",6
"response to interleukin-1",6
"positive regulation of calcineurin-NFAT signaling cascade",6
"catalytic step 2 spliceosome",6
"cellular response to exogenous dsRNA",6
"blood microparticle",6
"IRES-dependent viral translational initiation",6
"pre-mRNA intronic binding",6
"G-rich strand telomeric DNA binding",6
"positive regulation of telomere maintenance via telomere lengthening",6
"positive regulation of telomerase RNA reverse transcriptase activity",6
"N6-methyladenosine-containing RNA binding",6
"miRNA transport",6
"ribonucleoprotein complex",6
"positive regulation of apoptotic cell clearance",6
"negative regulation of T-helper 2 cell cytokine production",6
"positive regulation of cellular senescence",6
"positive regulation of apoptotic signaling pathway",6
