"node","type"
"TERF1",2
"TTC4",2
"ACTR10",2
"RNF19B",2
"STK11",2
"PRR13",2
"RPL32",2
"PLEKHF2",2
"DAP3",2
"ICK",2
"CDK11A",2
"SASH1",2
"PPP6R3",2
"BLK",2
"DUSP1",2
"HSDL1",2
"TNF",2
"FNIP1",2
"MAP3K5",2
"MET",2
"ASB2",2
"SIN3A",2
"AJUBA",2
"B9D2",2
"POLH",2
"HAUS8",2
"CAMKK2",2
"PTK2",2
"DYRK1B",2
"TLR1",2
"MAP3K14",2
"MYH9",2
"RBCK1",2
"BRAP",2
"CYFIP2",2
"PDGFRA",2
"NEK2",2
"TANK",2
"FBXL18",2
"SNX2",2
"CSF1R",2
"TNIK",2
"AIPL1",2
"TOMM70A",2
"PPIG",2
"IRF2",2
"RCBTB1",2
"PRKACB",2
"ITPR1",2
"TUBG1",2
"FASLG",2
"CLK3",2
"TP63",2
"IRF3",2
"HBEGF",2
"CDK5R1",2
"ALK",2
"MAP3K3",2
"RB1CC1",2
"SPG21",2
"ATN1",2
"FGF11",2
"GYPB",2
"RPLP0",2
"DCTN5",2
"SOD1",2
"JUP",2
"HSPA6",2
"TERT",2
"HSF1",2
"ERC1",2
"WEE1",2
"YAF2",2
"CSF2RB",2
"SQSTM1",2
"SNRNP200",2
"SDCBP",2
"NLRX1",2
"DYNC1LI2",2
"SH3PXD2A",2
"VTA1",2
"ASB6",2
"TRIM37",2
"HAX1",2
"DDR1",2
"CARD11",2
"MLKL",2
"SSBP1",2
"MAP1LC3C",2
"GLP1R",2
"KAT5",2
"KIAA0226",2
"ATG13",2
"PASK",2
"EDF1",2
"TCEB1",2
"CEP97",2
"PRNP",2
"GOLT1B",2
"NOS3",2
"BRF1",2
"CLPB",2
"PTRH2",2
"NGDN",2
"USP14",2
"SSR4",2
"HCK",2
"ITGB3",2
"NLRP4",2
"CDK5",2
"EXOC2",2
"PLK4",2
"MAST2",2
"APAF1",2
"HAUS6",2
"RHOA",2
"KLHL15",2
"GLIS2",2
"ATG2A",2
"FBXW8",2
"HOPX",2
"HES1",2
"GBP2",2
"ZBTB7A",2
"SCAMP2",2
"PPARD",2
"DACT1",2
"STAT6",2
"YWHAG",2
"KIAA1033",2
"STX17",2
"SNRPE",2
"UBL4A",2
"UBB",2
"NUDC",2
"PTPRF",2
"CEP89",2
"CLASP1",2
"B9D1",2
"STARD13",2
"PELI1",2
"HAUS3",2
"NGFR",2
"RPS6KA1",2
"CALML3",2
"TUBA1A",2
"MTHFD1",2
"SOS1",2
"PTK2B",2
"DDX4",2
"NTRK2",2
"RNF111",2
"PIK3CG",2
"SETDB1",2
"HSPA1L",2
"PPT1",2
"RPS6KA3",2
"LMAN1",2
"FBXO10",2
"CAMKMT",2
"TICAM1",2
"MAP1A",2
"DNAJB4",2
"NEK9",2
"SNAP23",2
"LY96",2
"P4HB",2
"FAM210B",2
"LARP4B",2
"TUBGCP2",2
"GNA12",2
"BTK",2
"CEP78",2
"MYOCD",2
"TRIM10",2
"DNAJA4",2
"CCDC117",2
"MDH1",2
"TYMS",2
"BIRC5",2
"DYRK4",2
"CETN2",2
"DHCR24",2
"RPS6KC1",2
"RHEB",2
"USP21",2
"RCBTB2",2
"RIPK1",2
"HAUS4",2
"MAP3K13",2
"UBE2M",2
"HSPBP1",2
"PYCARD",2
"SP1",2
"USP2",2
"TRIM2",2
"PPARA",2
"CEBPE",2
"STK26",2
"SPR",2
"SLC25A10",2
"MAP2K6",2
"TUBB2B",2
"TLE3",2
"RPS15A",2
"MARCKS",2
"PLXNA3",2
"TRAF3",2
"PRDX3",2
"METTL22",2
"FAS",2
"FBXL14",2
"RHOBTB3",2
"CD14",2
"MAPKAPK2",2
"YAP1",2
"PI4K2B",2
"DERL2",2
"PPP2R3C",2
"AXL",2
"TUBGCP6",2
"S100A16",2
"ANKMY2",2
"TRIM17",2
"HSPB2",2
"RPS3",2
"IRAK2",2
"SBNO1",2
"TUBB4B",2
"FGR",2
"ULK1",2
"ACP2",2
"NUS1",2
"SREBF1",2
"IRF1",2
"FBXW2",2
"RABAC1",2
"C12orf10",2
"MACROD1",2
"SEPT2",2
"MAPK4",2
"UBASH3B",2
"HLA-DRB4",2
"CEP83",2
"HERC4",2
"WDR20",2
"CKS1B",2
"LINC01554",2
"PLSCR1",2
"SCRIB",2
"KSR2",2
"FLCN",2
"CEP192",2
"ATP1B2",2
"RPS3A",2
"VPS18",2
"PREB",2
"MMP2",2
"PRKCE",2
"VTN",2
"CC2D2A",2
"ACVRL1",2
"VDAC2",2
"TNKS",2
"SRC",2
"NKTR",2
"SMG5",2
"DET1",2
"PRKCB",2
"TRAF3IP1",2
"XPO1",2
"NTRK3",2
"HSPA14",2
"MRPL11",2
"HMMR",2
"KLHL21",2
"REEP5",2
"ATG2B",2
"HECTD3",2
"TTC31",2
"CAV2",2
"FKBP6",2
"CNTNAP1",2
"PDPK1",2
"UBA52",2
"RNF135",2
"KBTBD4",2
"ROCK2",2
"UHRF1",2
"XRCC1",2
"NFRKB",2
"EGF",2
"MAP3K8",2
"SNX12",2
"ERN1",2
"PELI3",2
"JPH1",2
"TAB3",2
"SMYD3",2
"SNAI1",2
"FBXO40",2
"MIS12",2
"USP33",2
"FBXO27",2
"KLHL34",2
"TP73",2
"PPIL2",2
"COL4A3BP",2
"PRKG2",2
"MALT1",2
"FKBPL",2
"NR1H3",2
"RAD9A",2
"PAK6",2
"PINX1",2
"TUBB4A",2
"C4orf32",2
"SVIL",2
"TNFRSF10A",2
"KDELR2",2
"NFKB2",2
"RAD52",2
"HAUS5",2
"TUBA4A",2
"LLGL1",2
"CASP9",2
"METTL7A",2
"METTL18",2
"TSSK3",2
"SMYD2",2
"RALBP1",2
"C22orf29",2
"FBXL3",2
"PTK6",2
"TUBGCP3",2
"TGFBR1",2
"TMEM128",2
"NMNAT2",2
"TSC2",2
"STIP1",2
"SEH1L",2
"FBXO4",2
"HSPB3",2
"FBXL13",2
"TBL2",2
"NES",2
"CEP41",2
"TNFRSF10B",2
"TCTN3",2
"NFIC",2
"RTN4IP1",2
"ROR2",2
"GRM1",2
"ZC3H7B",2
"SOCS6",2
"CALD1",2
"MZT2A",2
"FAM160A2",2
"SCLT1",2
"MTRNR2L1",2
"MCF2",2
"FAM103A1",2
"ELMO2",2
"TRIM74",2
"PRKD1",2
"TMEM120B",2
"SCAMP1",2
"ENC1",2
"FBXO17",2
"TMEM67",2
"SLC27A4",2
"FBXL2",2
"GATA3",2
"IFIT5",2
"TRIB1",2
"NFKBIE",2
"LRPAP1",2
"GZMA",2
"OTUD7B",2
"CAMK4",2
"MARK3",2
"YWHAB",2
"G2E3",2
"FANCC",2
"PLP1",2
"UNC45A",2
"PLXNA1",2
"FOXO6",2
"PIWIL2",2
"PRKAB1",2
"UQCRC1",2
"TNK1",2
"FGFR3",2
"LINGO1",2
"FOXO4",2
"MARK4",2
"RPSA",2
"RPS6KB1",2
"RPS20",2
"MST1R",2
"GRK4",2
"NR1I2",2
"DDR2",2
"SGTA",2
"EPHB1",2
"CNOT6",2
"PCNT",2
"CLN8",2
"PI4K2A",2
"TRIM50",2
"FASTK",2
"UBE3A",2
"TCOF1",2
"PRKAR2B",2
"NLRP2",2
"SIRT2",2
"MOS",2
"EIF2AK1",2
"TNFSF10",2
"HLA-DRB5",2
"BRK1",2
"CAMK1G",2
"NUDCD3",2
"KCNA5",2
"ZBP1",2
"VHL",2
"TOMM40",2
"RAG1",2
"PPP4R1",2
"FAM213A",2
"KLHL36",2
"NLRP3",2
"ROCK1",2
"PRAF2",2
"KLHL14",2
"PPP1R15A",2
"GAB1",2
"FOXP2",2
"MKKS",2
"YWHAE",2
"CHAT",2
"C2CD3",2
"SMC3",2
"RAB7B",2
"SGK2",2
"RARRES3",2
"PTGDR",2
"TRIM16",2
"UBE2N",2
"MATK",2
"ASB17",2
"KLHL23",2
"REEP2",2
"SLC9A1",2
"PIK3R4",2
"YTHDC2",2
"RET",2
"BNIP3L",2
"TADA2A",2
"IGFBP7",2
"RAD1",2
"PRKCQ",2
"ALDH1L1",2
"SSR3",2
"ST13",2
