"V1","V2"
"TCTN1","CEP164"
"TCTN1","CSNK1D"
"LAMP2","ZNF598"
"LAMP2","UCHL1"
"LAMP2","TTK"
"LAMP2","RAB7B"
"LAMP2","FBXO27"
"LAMP2","RHEB"
"LAMP2","SQSTM1"
"LAMP2","TUBG1"
"LAMP2","TNF"
"LAMP2","HYPK"
"LAMP2","VAPA"
"LAMP2","RAB7A"
"LAMP2","MAP1LC3B"
"CKS2","ZWINT"
"CKS2","TPX2"
"CKS2","TTK"
"CKS2","HMMR"
"CKS2","VTN"
"CKS2","CKS1B"
"CKS2","BIRC5"
"CKS2","TYMS"
"CKS2","SSBP1"
"CKS2","NEK2"
"CKS2","PLK1"
"CKS2","CCND2"
"CKS2","SKP1"
"CKS2","DUT"
"CKS2","CDKN1B"
"IKBKAP","MYLK2"
"IKBKAP","UBE2M"
"IKBKAP","PASK"
"IKBKAP","MAP3K14"
"IKBKAP","PSMD4"
"IKBKAP","CDKN2B"
"IKBKAP","BMX"
"IKBKAP","FLNA"
"RNF40","ZNF598"
"RNF40","TRABD"
"RNF40","UBE2N"
"RNF40","UBA52"
"RNF40","SEPT2"
"RNF40","UBB"
"RNF40","SNX2"
"RNF40","TERF1"
"RNF40","TXNDC5"
"RNF40","TERF2"
"RNF40","UBE2V1"
"NRP1","SEMA3A"
"NRP1","PLXNA4"
"NRP1","PAK3"
"NRP1","ICAM2"
"NRP1","VEGFA"
"NRP1","PLXNA2"
"NRP1","PLXNA1"
"NRP1","TGFBR1"
"NRP1","PLXNA3"
"NRP1","CDK5"
"NRP1","CDK5R1"
"NRP1","TNF"
"NRP1","LIMK1"
"NRP1","PAK1"
"NRP1","TGFBR2"
"PCGF1","TUBGCP2"
"PCGF1","TCEB1"
"PCGF1","ATG13"
"PCGF1","YAF2"
"PCGF1","ERC1"
"PCGF1","B9D2"
"PCGF1","SKP1"
"PCGF1","CYFIP1"
"S100A8","ZNF598"
"S100A8","TLR2"
"S100A8","TLR4"
"S100A8","TUBGCP3"
"S100A8","TRAF3IP1"
"S100A8","SRC"
"S100A8","UBASH3B"
"S100A8","LY96"
"S100A8","TUBA1A"
"S100A8","BRF1"
"S100A8","MET"
"S100A8","TERF1"
"S100A8","LRRK1"
"S100A8","NF2"
"S100A8","MYD88"
"S100A8","TERF2"
"RICTOR","STK38"
"RICTOR","TUBGCP5"
"RICTOR","INS"
"RICTOR","RPS6KB1"
"RICTOR","YWHAB"
"RICTOR","TSC2"
"RICTOR","PDPK1"
"RICTOR","XPO1"
"RICTOR","RPS3A"
"RICTOR","UBE2M"
"RICTOR","RHEB"
"RICTOR","TUBA1A"
"RICTOR","TUBG1"
"RICTOR","RPS6KB2"
"RICTOR","PLK1"
"RICTOR","PRKCA"
"HAUS7","TPX2"
"HAUS7","SFI1"
"HAUS7","TUBG2"
"HAUS7","TTBK2"
"HAUS7","TUBGCP5"
"HAUS7","SSNA1"
"HAUS7","KIF24"
"HAUS7","SDCCAG8"
"HAUS7","TUBGCP4"
"HAUS7","C2CD3"
"HAUS7","YWHAE"
"HAUS7","PRKAR2B"
"HAUS7","PCNT"
"HAUS7","MARK4"
"HAUS7","TMEM67"
"HAUS7","SCLT1"
"HAUS7","MZT2A"
"HAUS7","TCTN3"
"HAUS7","CEP41"
"HAUS7","TUBGCP3"
"HAUS7","TUBA4A"
"HAUS7","HAUS5"
"HAUS7","TUBB4A"
"HAUS7","HMMR"
"HAUS7","XPO1"
"HAUS7","CC2D2A"
"HAUS7","CEP192"
"HAUS7","CEP83"
"HAUS7","SEPT2"
"HAUS7","TUBB4B"
"HAUS7","TUBGCP6"
"HAUS7","HAUS4"
"HAUS7","CETN2"
"HAUS7","CEP78"
"HAUS7","TUBGCP2"
"HAUS7","TUBA1A"
"HAUS7","HAUS3"
"HAUS7","B9D1"
"HAUS7","CLASP1"
"HAUS7","CEP89"
"HAUS7","YWHAG"
"HAUS7","HAUS6"
"HAUS7","PLK4"
"HAUS7","CEP97"
"HAUS7","TUBG1"
"HAUS7","NEK2"
"HAUS7","HAUS8"
"HAUS7","B9D2"
"HAUS7","AJUBA"
"HAUS7","CDK11A"
"HAUS7","EPHA1"
"HAUS7","PLK1"
"HAUS7","MZT2B"
"HAUS7","PAFAH1B1"
"HAUS7","NDE1"
"HAUS7","ALMS1"
"HAUS7","AHI1"
"HAUS7","ACTR1A"
"HAUS7","CEP164"
"HAUS7","CSNK1D"
"HAUS7","TCTN1"
"PGK1","PRKAG2"
"PGK1","YWHAE"
"PGK1","STIP1"
"PGK1","TUBA4A"
"PGK1","TRAF3IP1"
"PGK1","LINC01554"
"PGK1","UBE2M"
"PGK1","MDH1"
"PGK1","PPT1"
"PGK1","SSBP1"
"PGK1","SOD1"
"PGK1","U2AF2"
"PGK1","YWHAZ"
"PGK1","RAD21"
"PGK1","PIK3C3"
"PGK1","TGFBR2"
"PGK1","NRBF2"
"PGK1","PYGL"
"PGK1","LDHA"
"MAP1LC3A","WIPI1"
"MAP1LC3A","WIPI2"
"MAP1LC3A","ULK2"
"MAP1LC3A","MEFV"
"MAP1LC3A","ATG4D"
"MAP1LC3A","ATG10"
"MAP1LC3A","PRKAG2"
"MAP1LC3A","TBC1D7"
"MAP1LC3A","UVRAG"
"MAP1LC3A","BNIP3L"
"MAP1LC3A","PIK3R4"
"MAP1LC3A","RAB7B"
"MAP1LC3A","FANCC"
"MAP1LC3A","ULK1"
"MAP1LC3A","TUBB4B"
"MAP1LC3A","NEK9"
"MAP1LC3A","MAP1A"
"MAP1LC3A","ATG13"
"MAP1LC3A","MAP1LC3C"
"MAP1LC3A","SQSTM1"
"MAP1LC3A","RB1CC1"
"MAP1LC3A","PSMD4"
"MAP1LC3A","RAB7A"
"MAP1LC3A","GABARAPL2"
"MAP1LC3A","MAP1LC3B"
"MAP1LC3A","PRKCI"
"MAP1LC3A","HSPA2"
"MAP1LC3A","PIK3C3"
"MAP1LC3A","TRIM21"
"MAP1LC3A","RAD23A"
"MAP1LC3A","NBR1"
"MAP1LC3A","GABARAP"
"HADHA","ZFP36L2"
"HADHA","WDR76"
"HADHA","TOMM40"
"HADHA","UQCRC1"
"HADHA","VDAC2"
"HADHA","PREB"
"HADHA","TUBB4B"
"HADHA","PRDX3"
"HADHA","UBE2M"
"HADHA","MDH1"
"HADHA","BTK"
"HADHA","TUBA1A"
"HADHA","ZBTB7A"
"HADHA","SQSTM1"
"HADHA","FGF11"
"HADHA","TUBG1"
"HADHA","UQCRC2"
"HADHA","AASS"
"HADHA","PSMD4"
"HADHA","RAB7A"
"HADHA","GABARAPL2"
"HADHA","P4HA1"
"HADHA","MAP1LC3B"
"HADHA","CYB5R3"
"HADHA","TMPO"
"HADHA","SND1"
"HADHA","MAP1LC3A"
"MLF2","STIP1"
"MLF2","XPO1"
"MLF2","HSPB2"
"MLF2","DNAJB4"
"MLF2","TUBA1A"
"MLF2","HSPA6"
"MLF2","PRKAA2"
"MLF2","DNAJB1"
"MLF2","HYPK"
"MLF2","BAG4"
"MLF2","USP19"
"HTR2C","GRM1"
"HTR2C","ACP2"
"HTR2C","FAM210B"
"HTR2C","PTRH2"
"HTR2C","LPAR1"
"HTR2C","PIK3R1"
"HTR2C","CERS2"
"MTDH","TRPC4AP"
"MTDH","SIRT2"
"MTDH","EPHB1"
"MTDH","NFKB2"
"MTDH","MMP2"
"MTDH","AXL"
"MTDH","PLXNA3"
"MTDH","RIPK1"
"MTDH","TYMS"
"MTDH","USP14"
"MTDH","PTRH2"
"MTDH","SQSTM1"
"MTDH","IRF2"
"MTDH","CYFIP2"
"MTDH","MYH9"
"MTDH","MAP3K14"
"MTDH","EIF2S1"
"MTDH","RPL5"
"MTDH","TRIM21"
"MTDH","FLNA"
"MTDH","SND1"
"BAIAP2","WASL"
"BAIAP2","WASF1"
"BAIAP2","NCKAP1L"
"BAIAP2","SHB"
"BAIAP2","TP53BP2"
"BAIAP2","YWHAE"
"BAIAP2","BRK1"
"BAIAP2","YWHAB"
"BAIAP2","ELMO2"
"BAIAP2","PPIL2"
"BAIAP2","YWHAG"
"BAIAP2","RHOA"
"BAIAP2","ATN1"
"BAIAP2","CYFIP2"
"BAIAP2","PTK2"
"BAIAP2","PRR13"
"BAIAP2","DOCK1"
"BAIAP2","PAK1"
"BAIAP2","CYFIP1"
"BAIAP2","KSR1"
"BAIAP2","ELMO1"
"AMHR2","ACVRL1"
"AMHR2","PRKCZ"
"ATF3","IL6"
"ATF3","PPP1R15A"
"ATF3","FGFR3"
"ATF3","CALD1"
"ATF3","TP73"
"ATF3","CEBPE"
"ATF3","KAT5"
"ATF3","TP63"
"MAP2K1","PIK3R6"
"MAP2K1","IL2"
"MAP2K1","TYK2"
"MAP2K1","IL6"
"MAP2K1","PAK3"
"MAP2K1","YWHAE"
"MAP2K1","GAB1"
"MAP2K1","VHL"
"MAP2K1","MOS"
"MAP2K1","EPHB1"
"MAP2K1","YWHAB"
"MAP2K1","MARK3"
"MAP2K1","TRIB1"
"MAP2K1","SNAI1"
"MAP2K1","MAP3K8"
"MAP2K1","EGF"
"MAP2K1","UBA52"
"MAP2K1","SRC"
"MAP2K1","KSR2"
"MAP2K1","YAP1"
"MAP2K1","TRAF3"
"MAP2K1","PIK3CG"
"MAP2K1","SOS1"
"MAP2K1","UBB"
"MAP2K1","YWHAG"
"MAP2K1","CDK5"
"MAP2K1","ITGB3"
"MAP2K1","JUP"
"MAP2K1","CDK5R1"
"MAP2K1","PRKACB"
"MAP2K1","BRAP"
"MAP2K1","STK11"
"MAP2K1","HMGB1"
"MAP2K1","PRKCD"
"MAP2K1","PAK1"
"MAP2K1","PIK3R1"
"MAP2K1","YWHAZ"
"MAP2K1","BCL2L11"
"MAP2K1","TAB1"
"MAP2K1","RAB7A"
"MAP2K1","KSR1"
"MAP2K1","PSMD10"
"MAP2K1","PSAT1"
"MAP2K1","TMPO"
"MAP2K1","SND1"
"MAP2K1","TCTN1"
"TMEM216","VMP1"
"TMEM216","SFI1"
"TMEM216","TTBK2"
"TMEM216","SSNA1"
"TMEM216","KIF24"
"TMEM216","SDCCAG8"
"TMEM216","C2CD3"
"TMEM216","YWHAE"
"TMEM216","PRKAR2B"
"TMEM216","PCNT"
"TMEM216","MARK4"
"TMEM216","TMEM67"
"TMEM216","SCAMP1"
"TMEM216","SCLT1"
"TMEM216","ROR2"
"TMEM216","TCTN3"
"TMEM216","CEP41"
"TMEM216","TUBA4A"
"TMEM216","HAUS5"
"TMEM216","TUBB4A"
"TMEM216","JPH1"
"TMEM216","CC2D2A"
"TMEM216","PREB"
"TMEM216","CEP192"
"TMEM216","CEP83"
"TMEM216","SEPT2"
"TMEM216","TUBB4B"
"TMEM216","HAUS4"
"TMEM216","CETN2"
"TMEM216","CEP78"
"TMEM216","SNAP23"
"TMEM216","LMAN1"
"TMEM216","TUBA1A"
"TMEM216","HAUS3"
"TMEM216","B9D1"
"TMEM216","CLASP1"
"TMEM216","CEP89"
"TMEM216","YWHAG"
"TMEM216","HAUS6"
"TMEM216","PLK4"
"TMEM216","GOLT1B"
"TMEM216","CEP97"
"TMEM216","TUBG1"
"TMEM216","NEK2"
"TMEM216","HAUS8"
"TMEM216","B9D2"
"TMEM216","PLK1"
"TMEM216","VAPA"
"TMEM216","RAB7A"
"TMEM216","PAFAH1B1"
"TMEM216","NDE1"
"TMEM216","ARL6IP5"
"TMEM216","ALMS1"
"TMEM216","AHI1"
"TMEM216","CERS2"
"TMEM216","TMPO"
"TMEM216","ACTR1A"
"TMEM216","CEP164"
"TMEM216","CSNK1D"
"TMEM216","TCTN1"
"TMEM216","HAUS7"
"TMEM216","MTDH"
"FOXO3","VEGFA"
"FOXO3","SGK2"
"FOXO3","YWHAE"
"FOXO3","SIRT2"
"FOXO3","RPS6KB1"
"FOXO3","FOXO4"
"FOXO3","FOXO6"
"FOXO3","YWHAB"
"FOXO3","TSC2"
"FOXO3","NR1H3"
"FOXO3","PDPK1"
"FOXO3","XPO1"
"FOXO3","MAPK4"
"FOXO3","RHEB"
"FOXO3","YWHAG"
"FOXO3","STAT6"
"FOXO3","CDK5"
"FOXO3","NOS3"
"FOXO3","HSF1"
"FOXO3","TERT"
"FOXO3","SOD1"
"FOXO3","CDK5R1"
"FOXO3","FASLG"
"FOXO3","PRKACB"
"FOXO3","STK11"
"FOXO3","PRKAA2"
"FOXO3","PLK1"
"FOXO3","RAN"
"FOXO3","YWHAZ"
"FOXO3","BCL2L11"
"FOXO3","CDKN1B"
"FOXO3","AGO4"
"FOXO3","AGO2"
"FOXO3","RICTOR"
"FOXO3","PGK1"
"TIRAP","TLR6"
"TIRAP","TICAM2"
"TIRAP","TLR2"
"TIRAP","TLR3"
"TIRAP","TLR4"
"TIRAP","IRAK2"
"TIRAP","CD14"
"TIRAP","BTK"
"TIRAP","LY96"
"TIRAP","TICAM1"
"TIRAP","SNRNP200"
"TIRAP","IRF3"
"TIRAP","TLR1"
"TIRAP","HMGB1"
"TIRAP","LRRK1"
"TIRAP","KAT2A"
"TIRAP","MYD88"
"TIRAP","TAB1"
"TIRAP","IRAK4"
"TIRAP","S100A8"
"EDRF1","FKBPL"
"EDRF1","HSPBP1"
"EDRF1","NEK2"
"EDRF1","TTC4"
"EDRF1","BCL2L1"
"EDRF1","CHORDC1"
"CSNK1A1","WDR45"
"CSNK1A1","UVRAG"
"CSNK1A1","TTC9C"
"CSNK1A1","SMC3"
"CSNK1A1","YWHAE"
"CSNK1A1","UNC45A"
"CSNK1A1","YWHAB"
"CSNK1A1","MZT2A"
"CSNK1A1","TUBA4A"
"CSNK1A1","MALT1"
"CSNK1A1","UBA52"
"CSNK1A1","HMMR"
"CSNK1A1","XPO1"
"CSNK1A1","RPS3"
"CSNK1A1","RPS15A"
"CSNK1A1","UBB"
"CSNK1A1","YWHAG"
"CSNK1A1","CARD11"
"CSNK1A1","SQSTM1"
"CSNK1A1","WEE1"
"CSNK1A1","TUBG1"
"CSNK1A1","TANK"
"CSNK1A1","HMGB1"
"CSNK1A1","MZT2B"
"CSNK1A1","SKP1"
"CSNK1A1","PSMD4"
"CSNK1A1","YWHAZ"
"CSNK1A1","MDM4"
"CSNK1A1","FKBP5"
"CSNK1A1","CYFIP1"
"CSNK1A1","SLC25A13"
"CSNK1A1","FOXA1"
"CSNK1A1","PSMD1"
"CSNK1A1","FLII"
"CSNK1A1","KSR1"
"CSNK1A1","PSMD10"
"CSNK1A1","FAM83H"
"CSNK1A1","TMPO"
"CSNK1A1","CSNK1D"
"CSNK1A1","MAP2K1"
"RB1","USP4"
"RB1","TFDP3"
"RB1","INS"
"RB1","PTGDR"
"RB1","ENC1"
"RB1","SMYD2"
"RB1","CASP9"
"RB1","TP73"
"RB1","UHRF1"
"RB1","MRPL11"
"RB1","PRKCB"
"RB1","HERC4"
"RB1","YAP1"
"RB1","FAS"
"RB1","CEBPE"
"RB1","PPARA"
"RB1","SP1"
"RB1","TUBA1A"
"RB1","UBL4A"
"RB1","ZBTB7A"
"RB1","HES1"
"RB1","CDK5"
"RB1","BRF1"
"RB1","KAT5"
"RB1","WEE1"
"RB1","TERT"
"RB1","IRF3"
"RB1","DYRK1B"
"RB1","DUSP1"
"RB1","HMGB1"
"RB1","FRK"
"RB1","CCND2"
"RB1","ANAPC2"
"RB1","MDM4"
"RB1","DUT"
"RB1","CDKN1B"
"RB1","CASP10"
"RB1","PSMD10"
"RB1","TMPO"
"RB1","RNF40"
"RB1","FOXO3"
"SPTAN1","CAPZA3"
"SPTAN1","ZNF598"
"SPTAN1","WDR76"
"SPTAN1","INS"
"SPTAN1","DCTN6"
"SPTAN1","PPP4R1"
"SPTAN1","FANCC"
"SPTAN1","YWHAB"
"SPTAN1","METTL7A"
"SPTAN1","KDELR2"
"SPTAN1","SVIL"
"SPTAN1","SNAI1"
"SPTAN1","SRC"
"SPTAN1","UBASH3B"
"SPTAN1","YAP1"
"SPTAN1","UBE2M"
"SPTAN1","PPT1"
"SPTAN1","SOS1"
"SPTAN1","UBL4A"
"SPTAN1","HES1"
"SPTAN1","RHOA"
"SPTAN1","USP14"
"SPTAN1","DYNC1LI2"
"SPTAN1","JUP"
"SPTAN1","DCTN5"
"SPTAN1","MYH9"
"SPTAN1","PTK2"
"SPTAN1","ACTR10"
"SPTAN1","TERF1"
"SPTAN1","U2AF2"
"SPTAN1","FRK"
"SPTAN1","DCTN4"
"SPTAN1","CYFIP1"
"SPTAN1","BCL2L1"
"SPTAN1","DYNC1LI1"
"SPTAN1","TJP1"
"SPTAN1","TGFBR2"
"SPTAN1","FLNA"
"SPTAN1","FANCA"
"SPTAN1","TMPO"
"SPTAN1","ACTR1A"
"TTR","IL6"
"TTR","ST13"
"TTR","MARK3"
"TTR","TUBB4B"
"TTR","DERL2"
"TTR","PYCARD"
"TTR","SETDB1"
"TTR","TUBA1A"
"TTR","NGFR"
"TTR","DDR1"
"TTR","SDCBP"
"TTR","ACTR10"
"TTR","FRK"
"TTR","PRKCD"
"TTR","PIK3R1"
"TTR","PRKCI"
"TTR","TXNDC5"
"TTR","CCT8"
"TTR","PSMD1"
"TTR","CYB5R3"
"TTR","IKBKAP"
"PPP4R2","PPP1R15A"
"PPP4R2","PPP4R1"
"PPP4R2","UBE2M"
"PPP4R2","CYCS"
"PPP4R2","PPP4C"
"CDK3","STIP1"
"CDK3","CKS1B"
"CDK3","PPARA"
"CDK3","HSPA1L"
"CDK3","CDK5"
"CDK3","CDK5R1"
"CDK3","CCND2"
"CDK3","SKP1"
"CDK3","CDKN1B"
"CDK3","FKBP5"
"CDK3","HSP90AA5P"
"CDK3","CKS2"
"CDK3","RB1"
"MAP4K4","SLC2A4"
"MAP4K4","MINK1"
"MAP4K4","TLR4"
"MAP4K4","SLC9A1"
"MAP4K4","EPHB1"
"MAP4K4","MAP3K8"
"MAP4K4","XPO1"
"MAP4K4","PRKCE"
"MAP4K4","TRAF3"
"MAP4K4","MAP2K6"
"MAP4K4","RIPK1"
"MAP4K4","MAP3K3"
"MAP4K4","TANK"
"MAP4K4","MAP3K5"
"MAP4K4","TNF"
"MAP4K4","MYD88"
"MAP4K4","TAB1"
"MAP4K4","CD40"
"MAP4K4","MAP2K3"
"MAP4K4","TRADD"
"MAPK3","NRG2"
"MAPK3","IL2"
"MAPK3","NRG3"
"MAPK3","TYK2"
"MAPK3","VRK3"
"MAPK3","USP18"
"MAPK3","IL6"
"MAPK3","WASF1"
"MAPK3","SPHK1"
"MAPK3","GALE"
"MAPK3","CSF2"
"MAPK3","VEGFA"
"MAPK3","NCKAP1L"
"MAPK3","PRKCG"
"MAPK3","TBC1D7"
"MAPK3","NGF"
"MAPK3","INS"
"MAPK3","TTC9C"
"MAPK3","PRKCQ"
"MAPK3","RET"
"MAPK3","SLC9A1"
"MAPK3","MATK"
"MAPK3","PTGDR"
"MAPK3","YWHAE"
"MAPK3","FOXP2"
"MAPK3","GAB1"
"MAPK3","ROCK1"
"MAPK3","BRK1"
"MAPK3","TNFSF10"
"MAPK3","PRKAR2B"
"MAPK3","RPS6KB1"
"MAPK3","FOXO4"
"MAPK3","FGFR3"
"MAPK3","FOXO6"
"MAPK3","YWHAB"
"MAPK3","MARK3"
"MAPK3","CALD1"
"MAPK3","TSC2"
"MAPK3","CASP9"
"MAPK3","EGF"
"MAPK3","ROCK2"
"MAPK3","MRPL11"
"MAPK3","PRKCB"
"MAPK3","SRC"
"MAPK3","PRKCE"
"MAPK3","MMP2"
"MAPK3","KSR2"
"MAPK3","SCRIB"
"MAPK3","SREBF1"
"MAPK3","MAPKAPK2"
"MAPK3","PRDX3"
"MAPK3","PPARA"
"MAPK3","SP1"
"MAPK3","USP21"
"MAPK3","RPS6KA3"
"MAPK3","SOS1"
"MAPK3","RPS6KA1"
"MAPK3","UBL4A"
"MAPK3","YWHAG"
"MAPK3","RHOA"
"MAPK3","ITGB3"
"MAPK3","VTA1"
"MAPK3","HSF1"
"MAPK3","TERT"
"MAPK3","PRKACB"
"MAPK3","CYFIP2"
"MAPK3","MAP3K14"
"MAPK3","PTK2"
"MAPK3","MET"
"MAPK3","TNF"
"MAPK3","DUSP1"
"MAPK3","RPS6KB2"
"MAPK3","FGFR4"
"MAPK3","HMGB1"
"MAPK3","RPS6KA5"
"MAPK3","PRKCD"
"MAPK3","DDX58"
"MAPK3","PRKCA"
"MAPK3","YWHAZ"
"MAPK3","DUT"
"MAPK3","BCL2L11"
"MAPK3","FKBP5"
"MAPK3","PRKCZ"
"MAPK3","CYCS"
"MAPK3","CYFIP1"
"MAPK3","BCL2L1"
"MAPK3","MAP2K3"
"MAPK3","DAPK3"
"MAPK3","KSR1"
"MAPK3","SND1"
"MAPK3","BAIAP2"
"MAPK3","MAP2K1"
"MAPK3","FOXO3"
"MAPK3","RB1"
"ADRBK1","PRKCG"
"ADRBK1","GRM1"
"ADRBK1","EGF"
"ADRBK1","PRKCB"
"ADRBK1","SRC"
"ADRBK1","PTPRF"
"ADRBK1","PRKCD"
"ADRBK1","LPAR1"
"ADRBK1","PRKCA"
"ADRBK1","HTR2C"
"ADRBK1","CSNK1A1"
"BAD","NGF"
"BAD","TP53BP2"
"BAD","YWHAE"
"BAD","PRKAR2B"
"BAD","YWHAB"
"BAD","PRKD1"
"BAD","PRKG2"
"BAD","PDPK1"
"BAD","PRKCE"
"BAD","ULK1"
"BAD","RPS6KA1"
"BAD","NGFR"
"BAD","YWHAG"
"BAD","PRKACB"
"BAD","LIMK1"
"BAD","RPS6KA5"
"BAD","PRKCD"
"BAD","PAK1"
"BAD","PIM2"
"BAD","YWHAZ"
"BAD","BCL2L11"
"BAD","CYCS"
"BAD","BCL2L1"
"BAD","PRKCI"
"BAD","MAP2K1"
"BAD","MAPK3"
"ASB3","TOP2B"
"ASB3","LARP4B"
"ASB3","TCEB1"
"ASB3","ASB6"
"ASB3","TCEB2"
"ASB3","KATNA1"
"ASB3","S100A8"
"ASB3","RICTOR"
"HYOU1","TCTN3"
"HYOU1","LINC01554"
"HYOU1","YAP1"
"HYOU1","HSPBP1"
"HYOU1","UBE2M"
"HYOU1","DNAJA4"
"HYOU1","P4HB"
"HYOU1","DNAJB4"
"HYOU1","TUBA1A"
"HYOU1","CLPB"
"HYOU1","GOLT1B"
"HYOU1","DNAJB1"
"HYOU1","HK1"
"HYOU1","TXNDC5"
"HYOU1","GRPEL1"
"HYOU1","TMPO"
"HYOU1","TCTN1"
"MKS1","SFI1"
"MKS1","TTBK2"
"MKS1","SUGT1"
"MKS1","SSNA1"
"MKS1","KIF24"
"MKS1","SDCCAG8"
"MKS1","C2CD3"
"MKS1","YWHAE"
"MKS1","NUDCD3"
"MKS1","PRKAR2B"
"MKS1","PCNT"
"MKS1","MARK4"
"MKS1","UNC45A"
"MKS1","TMEM67"
"MKS1","SCLT1"
"MKS1","TCTN3"
"MKS1","CEP41"
"MKS1","TUBA4A"
"MKS1","HAUS5"
"MKS1","TUBB4A"
"MKS1","XPO1"
"MKS1","CC2D2A"
"MKS1","CEP192"
"MKS1","CEP83"
"MKS1","SEPT2"
"MKS1","TUBB4B"
"MKS1","HAUS4"
"MKS1","CETN2"
"MKS1","CEP78"
"MKS1","TUBA1A"
"MKS1","HAUS3"
"MKS1","B9D1"
"MKS1","CLASP1"
"MKS1","CEP89"
"MKS1","NUDC"
"MKS1","YWHAG"
"MKS1","HAUS6"
"MKS1","PLK4"
"MKS1","CEP97"
"MKS1","TUBG1"
"MKS1","NEK2"
"MKS1","HAUS8"
"MKS1","B9D2"
"MKS1","PLK1"
"MKS1","PAFAH1B1"
"MKS1","NDE1"
"MKS1","ALMS1"
"MKS1","AHI1"
"MKS1","ACTR1A"
"MKS1","CEP164"
"MKS1","CSNK1D"
"MKS1","TCTN1"
"MKS1","HAUS7"
"MKS1","TMEM216"
"TSC1","PRKAG3"
"TSC1","PRKAG2"
"TSC1","TBC1D7"
"TSC1","YWHAE"
"TSC1","VHL"
"TSC1","UBE3A"
"TSC1","RPS6KB1"
"TSC1","PRKAB1"
"TSC1","YWHAB"
"TSC1","STIP1"
"TSC1","TSC2"
"TSC1","RHEB"
"TSC1","RPS6KA3"
"TSC1","RPS6KA1"
"TSC1","YWHAG"
"TSC1","TP63"
"TSC1","PTK2"
"TSC1","STK11"
"TSC1","RPS6KB2"
"TSC1","FGFR4"
"TSC1","PRKAA2"
"TSC1","PLK1"
"TSC1","CCND2"
"TSC1","KAT2A"
"TSC1","NF2"
"TSC1","YWHAZ"
"TSC1","CDKN1B"
"TSC1","CDKN2B"
"TSC1","CCT8"
"TSC1","PRKAB2"
"TSC1","RICTOR"
"TSC1","MAPK3"
"DNAJA3","NFKBIB"
"DNAJA3","MUSK"
"DNAJA3","IFNG"
"DNAJA3","NGF"
"DNAJA3","VHL"
"DNAJA3","SOCS6"
"DNAJA3","SNAI1"
"DNAJA3","DNAJB4"
"DNAJA3","TUBA1A"
"DNAJA3","USP14"
"DNAJA3","CLPB"
"DNAJA3","DNAJB1"
"DNAJA3","GRPEL1"
"DNAJA3","RB1"
"ATG5","WIPI1"
"ATG5","WIPI2"
"ATG5","VMP1"
"ATG5","ULK2"
"ATG5","ATG4D"
"ATG5","ATG10"
"ATG5","UVRAG"
"ATG5","ATG16L2"
"ATG5","PIK3R4"
"ATG5","RAB7B"
"ATG5","RPS6KB1"
"ATG5","TAB3"
"ATG5","RNF135"
"ATG5","ATG2B"
"ATG5","XPO1"
"ATG5","ULK1"
"ATG5","RHEB"
"ATG5","BIRC5"
"ATG5","ATG2A"
"ATG5","ATG13"
"ATG5","MAP1LC3C"
"ATG5","SQSTM1"
"ATG5","RB1CC1"
"ATG5","DDX58"
"ATG5","IRGM"
"ATG5","RAB7A"
"ATG5","GABARAPL2"
"ATG5","MAP1LC3B"
"ATG5","BCL2L1"
"ATG5","PIK3C3"
"ATG5","PSMD10"
"ATG5","NBR1"
"ATG5","GABARAP"
"ATG5","LAMP2"
"ATG5","MAP1LC3A"
"MBP","TSSK6"
"MBP","MAG"
"MBP","PLP1"
"MBP","CNTNAP1"
"MBP","PRKCB"
"MBP","ULK1"
"MBP","CDK5"
"MBP","SQSTM1"
"MBP","ATN1"
"MBP","MAP3K3"
"MBP","MAP3K5"
"MBP","LIMK1"
"MBP","RPS6KA5"
"MBP","PRMT5"
"MBP","PRKCD"
"MBP","DDX58"
"MBP","PRKCA"
"MBP","PRKCZ"
"MBP","IRAK4"
"MBP","TBK1"
"MBP","PRKCI"
"MBP","LIMK2"
"MBP","MAPK3"
"EIF3H","ZNF598"
"EIF3H","UNK"
"EIF3H","ZFP36L2"
"EIF3H","TADA2A"
"EIF3H","RPS20"
"EIF3H","RPS6KB1"
"EIF3H","RPSA"
"EIF3H","UBA52"
"EIF3H","XPO1"
"EIF3H","RPS3A"
"EIF3H","RPS3"
"EIF3H","RPS15A"
"EIF3H","UBE2M"
"EIF3H","SOD1"
"EIF3H","RPLP0"
"EIF3H","RPL32"
"EIF3H","RPS16"
"EIF3H","EIF2S1"
"EIF3H","PRKCZ"
"EIF3H","PMF1"
"EIF3H","DDX60"
"EIF3H","RPL5"
"ITGAV","YES1"
"ITGAV","SPHK1"
"ITGAV","VEGFA"
"ITGAV","SHB"
"ITGAV","ROCK1"
"ITGAV","PLP1"
"ITGAV","SCAMP1"
"ITGAV","TGFBR1"
"ITGAV","TUBB4A"
"ITGAV","ROCK2"
"ITGAV","SRC"
"ITGAV","VDAC2"
"ITGAV","VTN"
"ITGAV","MMP2"
"ITGAV","SNAP23"
"ITGAV","PTK2B"
"ITGAV","RHOA"
"ITGAV","ITGB3"
"ITGAV","CSF1R"
"ITGAV","PDGFRA"
"ITGAV","MAP3K14"
"ITGAV","PTK2"
"ITGAV","MET"
"ITGAV","HMGB1"
"ITGAV","PIK3R1"
"ITGAV","CDKN1B"
"ITGAV","TGFBR2"
