"V1","V2"
"TMEM30A","CEACAM6"
"TMEM30A","ATP8A1"
"TMEM30A","MANBA"
"TMEM30A","PRCP"
"TMEM30A","RAB37"
"TMEM30A","GLIPR1"
"TMEM30A","SYNGR1"
"TMEM30A","ARL8A"
"TMEM30A","PIGR"
"TMEM30A","CD68"
"TMEM30A","NDUFC2"
"TMEM30A","SCAMP1"
"TMEM30A","ABCA13"
"TMEM30A","CMTM6"
"TMEM30A","MAGT1"
"TMEM30A","STOM"
"TMEM30A","LPCAT1"
"TMEM30A","ATP6V0C"
"ACPP","VNN1"
"ACPP","NFAM1"
"ACPP","BRI3"
"ACPP","RAB44"
"ACPP","RAB3D"
"ACPP","LRMP"
"ACPP","SLCO4C1"
"ACPP","CEACAM8"
"ACPP","TMEM179B"
"ACPP","FPR1"
"ACPP","ATP11B"
"ACPP","CEACAM6"
"ACPP","ATP8A1"
"ACPP","MANBA"
"ACPP","PRCP"
"ACPP","RAB37"
"ACPP","GLIPR1"
"ACPP","SYNGR1"
"ACPP","ARL8A"
"ACPP","PIGR"
"ACPP","CD68"
"ACPP","NDUFC2"
"ACPP","ABCA13"
"ACPP","CMTM6"
"ACPP","MAGT1"
"ACPP","STOM"
"ACPP","LPCAT1"
"ACPP","ATP6V0C"
"ACPP","TMEM30A"
"VAMP8","VNN1"
"VAMP8","NFAM1"
"VAMP8","BRI3"
"VAMP8","RAB44"
"VAMP8","RAB3D"
"VAMP8","LRMP"
"VAMP8","SLCO4C1"
"VAMP8","CEACAM8"
"VAMP8","TMEM179B"
"VAMP8","FPR1"
"VAMP8","ATP11B"
"VAMP8","CEACAM6"
"VAMP8","ATP8A1"
"VAMP8","MANBA"
"VAMP8","PRCP"
"VAMP8","RAB37"
"VAMP8","DNAJC6"
"VAMP8","GLIPR1"
"VAMP8","SYNGR1"
"VAMP8","ARL8A"
"VAMP8","PIGR"
"VAMP8","CD68"
"VAMP8","NDUFC2"
"VAMP8","SCAMP1"
"VAMP8","ABCA13"
"VAMP8","CMTM6"
"VAMP8","MAGT1"
"VAMP8","STOM"
"VAMP8","LPCAT1"
"VAMP8","ATP6V0C"
"VAMP8","TMEM30A"
"VAMP8","ACPP"
"IRF2BP1","TBCE"
"IRF2BP1","C1orf168"
"IRF2BP1","MLF1"
"CPNE1","VNN1"
"CPNE1","NFAM1"
"CPNE1","BRI3"
"CPNE1","RAB44"
"CPNE1","RAB3D"
"CPNE1","LRMP"
"CPNE1","SLCO4C1"
"CPNE1","CEACAM8"
"CPNE1","TMEM179B"
"CPNE1","FPR1"
"CPNE1","ATP11B"
"CPNE1","CEACAM6"
"CPNE1","ATP8A1"
"CPNE1","MANBA"
"CPNE1","PRCP"
"CPNE1","RAB37"
"CPNE1","GLIPR1"
"CPNE1","SYNGR1"
"CPNE1","ARL8A"
"CPNE1","PIGR"
"CPNE1","CD68"
"CPNE1","NDUFC2"
"CPNE1","ABCA13"
"CPNE1","CMTM6"
"CPNE1","MAGT1"
"CPNE1","STOM"
"CPNE1","LPCAT1"
"CPNE1","ATP6V0C"
"CPNE1","TMEM30A"
"CPNE1","ACPP"
"CPNE1","VAMP8"
"LRIF1","HSPBP1"
"C3AR1","VNN1"
"C3AR1","NFAM1"
"C3AR1","BRI3"
"C3AR1","RAB44"
"C3AR1","RAB3D"
"C3AR1","LRMP"
"C3AR1","SLCO4C1"
"C3AR1","CEACAM8"
"C3AR1","TMEM179B"
"C3AR1","FPR1"
"C3AR1","ATP11B"
"C3AR1","CEACAM6"
"C3AR1","ATP8A1"
"C3AR1","MANBA"
"C3AR1","PRCP"
"C3AR1","RAB37"
"C3AR1","GLIPR1"
"C3AR1","SYNGR1"
"C3AR1","ARL8A"
"C3AR1","PIGR"
"C3AR1","CD68"
"C3AR1","NDUFC2"
"C3AR1","SCAMP1"
"C3AR1","ABCA13"
"C3AR1","CMTM6"
"C3AR1","MAGT1"
"C3AR1","STOM"
"C3AR1","LPCAT1"
"C3AR1","ATP6V0C"
"C3AR1","TMEM30A"
"C3AR1","ACPP"
"C3AR1","VAMP8"
"C3AR1","CPNE1"
"MGST1","VNN1"
"MGST1","NFAM1"
"MGST1","BRI3"
"MGST1","RAB44"
"MGST1","RAB3D"
"MGST1","LRMP"
"MGST1","SLCO4C1"
"MGST1","CEACAM8"
"MGST1","TMEM179B"
"MGST1","FPR1"
"MGST1","ATP11B"
"MGST1","CEACAM6"
"MGST1","ATP8A1"
"MGST1","MANBA"
"MGST1","PRCP"
"MGST1","RAB37"
"MGST1","GLIPR1"
"MGST1","SYNGR1"
"MGST1","ARL8A"
"MGST1","PIGR"
"MGST1","CD68"
"MGST1","NDUFC2"
"MGST1","ABCA13"
"MGST1","CMTM6"
"MGST1","MAGT1"
"MGST1","STOM"
"MGST1","LPCAT1"
"MGST1","ATP6V0C"
"MGST1","TMEM30A"
"MGST1","ACPP"
"MGST1","VAMP8"
"MGST1","CPNE1"
"MGST1","C3AR1"
"MB21D1","STOM"
"CLK1","ABCA13"
"CLK1","HSPBP1"
"BST2","VNN1"
"BST2","NFAM1"
"BST2","BRI3"
"BST2","RAB44"
"BST2","RAB3D"
"BST2","LRMP"
"BST2","SLCO4C1"
"BST2","CEACAM8"
"BST2","TMEM179B"
"BST2","FPR1"
"BST2","ATP11B"
"BST2","CEACAM6"
"BST2","ATP8A1"
"BST2","MANBA"
"BST2","PRCP"
"BST2","RAB37"
"BST2","GLIPR1"
"BST2","SYNGR1"
"BST2","ARL8A"
"BST2","PIGR"
"BST2","CD68"
"BST2","NDUFC2"
"BST2","ABCA13"
"BST2","CMTM6"
"BST2","MAGT1"
"BST2","STOM"
"BST2","LPCAT1"
"BST2","ATP6V0C"
"BST2","TMEM30A"
"BST2","ACPP"
"BST2","VAMP8"
"BST2","CPNE1"
"BST2","C3AR1"
"BST2","MGST1"
"ATP6V1B1","STOM"
"ATP6V1B1","ATP6V0C"
"ATP6V1B1","VAMP8"
"VPS29","VPS35"
"VAPA","VNN1"
"VAPA","NFAM1"
"VAPA","BRI3"
"VAPA","RAB44"
"VAPA","RAB3D"
"VAPA","LRMP"
"VAPA","SLCO4C1"
"VAPA","CEACAM8"
