"V1","V2"
"ARL8A","ATP11B"
"ARL8A","CEACAM6"
"ARL8A","ATP8A1"
"ARL8A","MANBA"
"ARL8A","PRCP"
"ARL8A","RAB37"
"ARL8A","GLIPR1"
"ARL8A","SYNGR1"
"IFI35","IFITM1"
"IFI35","IFI6"
"IFI35","RTP4"
"IFI35","IFITM2"
"IFI35","IP6K2"
"IFI35","ISG20"
"IFI35","IFI44"
"IFI35","USP18"
"IFI35","OAS2"
"IFI35","RNASEL"
"IFI35","OAS1"
"IFI35","IFI27"
"IFI35","XAF1"
"IFI35","STAT2"
"IFI35","MX2"
"IFI35","HLA-G"
"SLC9A1","PRKCG"
"VDAC1","VDAC3"
"VDAC1","TXN"
"PIGR","VNN1"
"PIGR","NFAM1"
"PIGR","BRI3"
"PIGR","RAB44"
"PIGR","RAB3D"
"PIGR","LRMP"
"PIGR","SLCO4C1"
"PIGR","CEACAM8"
"PIGR","TMEM179B"
"PIGR","FPR1"
"PIGR","ATP11B"
"PIGR","CEACAM6"
"PIGR","ATP8A1"
"PIGR","MANBA"
"PIGR","PRCP"
"PIGR","RAB37"
"PIGR","GLIPR1"
"PIGR","SYNGR1"
"PIGR","ARL8A"
"MPZL1","SIRPA"
"IRF9","IFITM1"
"IRF9","IFI6"
"IRF9","IFNB1"
"IRF9","IFITM2"
"IRF9","IP6K2"
"IRF9","ISG20"
"IRF9","IFI44"
"IRF9","USP18"
"IRF9","OAS2"
"IRF9","RNASEL"
"IRF9","OAS1"
"IRF9","IFI27"
"IRF9","XAF1"
"IRF9","STAT2"
"IRF9","IFNA2"
"IRF9","MX2"
"IRF9","HLA-G"
"IRF9","IFI35"
"STK40","ZFP36"
"CD68","VNN1"
"CD68","NFAM1"
"CD68","BRI3"
"CD68","RAB44"
"CD68","RAB3D"
"CD68","LRMP"
"CD68","SLCO4C1"
"CD68","CEACAM8"
"CD68","TMEM179B"
"CD68","FPR1"
"CD68","ATP11B"
"CD68","CEACAM6"
"CD68","ATP8A1"
"CD68","MANBA"
"CD68","TTI1"
"CD68","PRCP"
"CD68","RAB37"
"CD68","GLIPR1"
"CD68","IL10"
"CD68","SYNGR1"
"CD68","ARL8A"
"CD68","PIGR"
"NDUFC2","VNN1"
"NDUFC2","NFAM1"
"NDUFC2","BRI3"
"NDUFC2","RAB44"
"NDUFC2","RAB3D"
"NDUFC2","LRMP"
"NDUFC2","SLCO4C1"
"NDUFC2","CEACAM8"
"NDUFC2","TMEM179B"
"NDUFC2","FPR1"
"NDUFC2","ATP11B"
"NDUFC2","CEACAM6"
"NDUFC2","ATP8A1"
"NDUFC2","MANBA"
"NDUFC2","PRCP"
"NDUFC2","RAB37"
"NDUFC2","GLIPR1"
"NDUFC2","SYNGR1"
"NDUFC2","ARL8A"
"NDUFC2","PIGR"
"NDUFC2","CD68"
"TOMM40","PRCP"
"TOMM40","VDAC3"
"TOMM40","VDAC1"
"TOMM40","TIMM44"
"VHL","VEGFA"
"VHL","TXN"
"XRCC5","VRK1"
"XRCC5","VRK3"
"XRCC5","YY1"
"XRCC5","THRB"
"XRCC5","VDAC1"
"XRCC5","VHL"
"UBE3A","TTC3"
"UBE3A","SUGT1"
"UBE3A","TRIM65"
"UBE3A","TP53BP2"
"UBE3A","VHL"
"ASB9","VHL"
"ASB9","UBE3A"
"SDHA","VMP1"
"SDHA","SIRT3"
"SDHA","SLC2A14"
"SDHA","VDAC1"
"SGTA","DNAJB12"
"SGTA","BCL2L12"
"TMEM173","USP18"
"TMEM173","TSPAN6"
"TMEM173","XRCC5"
"RPSA","VHL"
"FGFR3","VEGFA"
"FGFR3","VHL"
"HLA-E","LILRA4"
"HLA-E","IFITM1"
"HLA-E","IFI6"
"HLA-E","IFITM2"
"HLA-E","IP6K2"
"HLA-E","ISG20"
"HLA-E","OAS2"
"HLA-E","RNASEL"
"HLA-E","OAS1"
"HLA-E","IFI27"
"HLA-E","XAF1"
"HLA-E","STAT2"
"HLA-E","MX2"
"HLA-E","HLA-G"
"HLA-E","IFI35"
"HLA-E","IRF9"
"GZMA","XRCC5"
"NUP88","POM121C"
"NUP88","NUP37"
"NUP88","HSPA12B"
"NUP88","C11orf73"
"IFIT5","IFI44"
"IFIT5","USP18"
"IFIT5","OAS2"
"IFIT5","OAS1"
"IFIT5","MX2"
"IRF6","IFITM1"
"IRF6","IFI6"
"IRF6","IFNB1"
"IRF6","IFITM2"
"IRF6","IP6K2"
"IRF6","ISG20"
"IRF6","OAS2"
"IRF6","RNASEL"
"IRF6","OAS1"
"IRF6","IFI27"
"IRF6","XAF1"
"IRF6","STAT2"
"IRF6","MX2"
"IRF6","HLA-G"
"IRF6","IFI35"
"IRF6","IRF9"
"IRF6","HLA-E"
"ABCA13","VNN1"
"ABCA13","NFAM1"
"ABCA13","BRI3"
"ABCA13","RAB44"
"ABCA13","RAB3D"
"ABCA13","LRMP"
"ABCA13","SLCO4C1"
"ABCA13","CEACAM8"
"ABCA13","TMEM179B"
"ABCA13","FPR1"
"ABCA13","ATP11B"
"ABCA13","CEACAM6"
"ABCA13","ATP8A1"
"ABCA13","MANBA"
"ABCA13","PRCP"
"ABCA13","RAB37"
"ABCA13","GLIPR1"
"ABCA13","SYNGR1"
"ABCA13","ARL8A"
"ABCA13","PIGR"
"ABCA13","CD68"
"ABCA13","NDUFC2"
