"V1","V2"
"CCL7","CXCL2"
"CCL7","IL6"
"CCL7","CXCL10"
"CCL7","CXCL1"
"CCL7","CXCL9"
"CCL7","CXCR2"
"CCL7","IL10"
"CCL7","CCR7"
"CASP9","XIAP"
"CASP9","CASP2"
"NFKB2","PSMB11"
"NFKB2","IL1B"
"NFKB2","PSMB10"
"NFKB2","NLRP3"
"NFKB2","IL18"
"NFKB2","PSME4"
"CLEC7A","TLR7"
"CLEC7A","TLR8"
"CLEC7A","TLR6"
"CLEC7A","TLR2"
"CLEC7A","IL1B"
"CLEC7A","TLR4"
"TUBB4A","PPM1D"
"RPS29","RPS20"
"RPS29","RPL39"
"NFATC1","IL13"
"NFATC1","IL2"
"NFATC1","IL4"
"NFATC1","EDN1"
"NFATC1","IL6"
"NFATC1","SPI1"
"NFATC1","TNFSF11"
"NFATC1","YWHAQ"
"NFATC1","CSF1"
"TNFRSF9","ENSG00000255819"
"TNFRSF9","IL2"
"TNFRSF9","KLRK1"
"TNFRSF9","TNFSF9"
"TNFRSF9","IDO1"
"TNFRSF9","IL6"
"TNFRSF9","IL15"
"TNFRSF9","CTLA4"
"TAB3","XIAP"
"TAB3","USP4"
"TAB3","TLR3"
"TAB3","TLR4"
"TAB3","UBE2N"
"TAB3","OTUD7B"
"EGF","CSF3"
"EGF","MUC5AC"
"EGF","EDN1"
"EGF","IL6"
"EGF","CSF2"
"EGF","VEGFA"
"EGF","MMP9"
"EGF","MMP1"
"EGF","INS"
"EGF","IL10"
"EGF","IL1B"
"EGF","CSF1"
"EGF","IL2RA"
"EGF","SERPINE1"
"CXCR4","CSF3"
"CXCR4","CCL4L1"
"CXCR4","SELL"
"CXCR4","CX3CL1"
"CXCR4","IL4"
"CXCR4","EDN1"
"CXCR4","CXCL2"
"CXCR4","IL3"
"CXCR4","IL6"
"CXCR4","CCL4"
"CXCR4","CXCL10"
"CXCR4","CCL3"
"CXCR4","CXCL12"
"CXCR4","CXCL1"
"CXCR4","CCL11"
"CXCR4","TLR2"
"CXCR4","C5AR1"
"CXCR4","VEGFA"
"CXCR4","MMP9"
"CXCR4","CXCL9"
"CXCR4","CXCR2"
"CXCR4","PTPRC"
"CXCR4","CCR7"
"CXCR4","CCL7"
"CXCR4","EGF"
"TNFRSF4","IL7"
"TNFRSF4","IL2"
"TNFRSF4","TNFSF9"
"TNFRSF4","IL4"
"TNFRSF4","CD40LG"
