"V1","V2"
"IL15","PRF1"
"IL15","IL17A"
"IL15","NCR1"
"IL15","IL6"
"IL15","CCL4"
"IL15","ZNRD1"
"IL15","IFNG"
"IL15","CD40LG"
"IL15","TBX21"
"IL15","CSF2"
"MMP9","EDN1"
"MMP9","IL17A"
"MMP9","IL6"
"MMP9","CXCL1"
"MMP9","IFNG"
"MMP9","MMP3"
"MMP9","VEGFA"
"MMP9","TNFSF11"
"TNFSF12","PSMB11"
"TNFSF12","LTB"
"TNFSF12","TNFRSF11A"
"TNFSF12","TNFSF14"
"TNFSF12","CD40LG"
"TNFSF12","TNFSF11"
"TNFSF12","LTA"
"FBXL7","ZNRF2"
"FBXL7","ZNF645"
"FBXL7","WSB1"
"FBXL7","UNKL"
"FBXL7","RNF217"
"FBXL7","UBE2F"
"FBXL7","FBXO41"
"FBXL7","KBTBD13"
"FBXL7","PSMB11"
"FBXL7","UBE3B"
"FBXL7","UBE3D"
"FBXL7","FBXL22"
"FBXL7","UFL1"
"FBXL7","FBXW9"
"FBXL7","RNF182"
"FBXL7","FBXW10"
"FBXL7","UBE2Q1"
"FBXL7","FBXO9"
"FBXL7","WWP1"
"FBXL7","UBE2Q2"
"FBXL7","UBE2G2"
"FBXL7","UBE2J2"
"FBXL7","SPSB1"
"FBXL7","KLHL25"
"FBXL7","UBAC1"
"FBXL7","FBXL20"
"FBXL7","UBE2D4"
"FBXL7","KLHL3"
"FBXL7","TRIM4"
"TRNT1","YARS"
"TRNT1","TBCE"
"ITGAE","IL2"
"ITGAE","ITGAX"
"ITGAE","SELL"
"ITGAE","ITGAL"
"ITGAE","CSF2"
"SPSB4","ZNRF2"
"SPSB4","ZNF645"
"SPSB4","WSB1"
"SPSB4","UNKL"
"SPSB4","RNF217"
"SPSB4","UBE2F"
"SPSB4","FBXO41"
"SPSB4","KBTBD13"
"SPSB4","UBE3B"
"SPSB4","UBE3D"
"SPSB4","FBXL22"
"SPSB4","UFL1"
"SPSB4","FBXW9"
"SPSB4","RNF182"
"SPSB4","FBXW10"
"SPSB4","UBE2Q1"
"SPSB4","FBXO9"
"SPSB4","WWP1"
"SPSB4","UBE2Q2"
"SPSB4","UBE2G2"
"SPSB4","UBE2J2"
"SPSB4","SPSB1"
