"V1","V2"
"EFTUD2","RECQL4"
"EFTUD2","COPS5"
"EFTUD2","EEF1A2"
"EFTUD2","BRCA1"
"EFTUD2","EWSR1"
"EFTUD2","CUL7"
"EFTUD2","ITFG1"
"EFTUD2","DNMT1"
"EFTUD2","AGR2"
"EFTUD2","NTRK1"
"EFTUD2","MYC"
"EFTUD2","FUS"
"MCM2","SERPINB6"
"MCM2","YWHAQ"
"MCM2","TPI1"
"MCM2","NME1-NME2"
"MCM2","UBE2M"
"MCM2","JUP"
"MCM2","TERF1"
"MCM2","GMPS"
"MCM2","H2AFV"
"MCM2","PYGL"
"MCM2","ADA"
"MCM2","LDHB"
"MCM2","CUL4B"
"MCM2","DHX15"
"MCM2","CAPZB"
"MCM2","MAT2A"
"MCM2","HSPB1"
"MCM2","DERL1"
"MCM2","HEXIM1"
"MCM2","HUWE1"
"MCM2","CTNNB1"
"MCM2","MSN"
"MCM2","CAND1"
"MCM2","NME2"
"MCM2","CDK2"
"MCM2","RECQL4"
"MCM2","EEF1A2"
"MCM2","CFTR"
"MCM2","BRCA1"
"MCM2","EWSR1"
"MCM2","DNMT1"
"MCM2","NTRK1"
"MCM2","MYC"
"MCM2","FUS"
"MCM2","EFTUD2"
"HDAC5","ZNF217"
"HDAC5","YWHAQ"
"HDAC5","TPI1"
"HDAC5","H2AFV"
"HDAC5","DHX15"
"HDAC5","ATF2"
"HDAC5","SHMT2"
"HDAC5","CAND1"
"HDAC5","CUL7"
"HDAC5","SIRT1"
"HDAC5","MYC"
"HDAC5","EFTUD2"
"HDAC5","MCM2"
"AHCY","extracellular exosome"
"AHCY","NAD binding"
"AHCY","neuron projection"
"AHCY","identical protein binding"
"AHCY","circadian sleep/wake cycle"
"AHCY","melanosome"
"AHCY","S-adenosylmethionine cycle"
"AHCY","methylation"
"AHCY","adenyl nucleotide binding"
"AHCY","S-adenosylhomocysteine catabolic process"
"AHCY","response to nutrient"
"AHCY","one-carbon metabolic process"
"AHCY","cytosol"
"AHCY","nucleus"
"AHCY","protein binding"
"AHCY","adenosylhomocysteinase activity"
"AHCY","chronic inflammatory response to antigenic stimulus"
"AHCY","response to hypoxia"
"AHCY","sulfur amino acid metabolic process"
"AHCY","ZNF217"
"AHCY","SDS"
"AHCY","CBSL"
"AHCY","ENSG00000160200"
"AHCY","SDSL"
"AHCY","XIAP"
"AHCY","TBCE"
"AHCY","MC1R"
"AHCY","BHMT2"
"AHCY","GPT2"
"AHCY","C1orf50"
"AHCY","SDC1"
"AHCY","SERPINB6"
"AHCY","YWHAQ"
"AHCY","PAPSS1"
"AHCY","ASB16"
"AHCY","MAT1A"
"AHCY","MTHFR"
"AHCY","TPI1"
"AHCY","ADK"
"AHCY","PINX1"
"AHCY","TP73"
"AHCY","BHMT"
"AHCY","TRAF3IP1"
"AHCY","HLA-B"
"AHCY","NME1-NME2"
"AHCY","OGFOD1"
"AHCY","TLE3"
"AHCY","MTR"
"AHCY","UBE2M"
"AHCY","CEP104"
"AHCY","AHCYL2"
"AHCY","JUP"
"AHCY","ANKRD40"
"AHCY","TERF1"
"AHCY","GPC1"
"AHCY","GMPS"
"AHCY","ACAT2"
"AHCY","DNMT3A"
"AHCY","UBA3"
"AHCY","HK1"
"AHCY","SHMT1"
"AHCY","MYO6"
"AHCY","H2AFV"
"AHCY","PYGL"
"AHCY","ADA"
"AHCY","EVC2"
"AHCY","FOS"
"AHCY","NIN"
"AHCY","DNMT3B"
"AHCY","HEXA"
"AHCY","LDHB"
"AHCY","CUL4B"
