"V1","V2"
"VAMP3","VAMP4"
"VAMP3","VAMP2"
"VAMP3","SYPL2"
"VAMP3","PACSIN2"
"VAMP3","STON2"
"VAMP3","SLC3A2"
"MRC2","FCGR1A"
"RPS20","RRP36"
"RPS20","RPL22L1"
"RPS20","SMG6"
"RPS20","SRP9"
"DPAGT1","RAB21"
"DPAGT1","STT3A"
"TAF3","AK6"
"GRIN2A","GRIN2C"
"GRIN2A","ADCY8"
"GRIN2A","RELN"
"GRIN2A","GRIN1"
"GRIN2A","RASGRF1"
"GRIN2A","BDNF"
"GRIN2A","SYNGAP1"
"GRIN2A","RASGRF2"
"GRIN2A","GRIN2D"
"SDAD1","RRP36"
"SDAD1","TEX10"
"SDAD1","WDR74"
"SDAD1","TTC27"
"SDAD1","SURF6"
"FGFR3","SOS2"
"FGFR3","SHC2"
"FGFR3","KLB"
"FGFR3","FGF18"
"FGFR3","SHC3"
"FGFR3","FGF16"
"FGFR3","FGF4"
"FGFR3","FGF20"
"FGFR3","FGF22"
"FGFR3","VEGFA"
"FGFR3","FGF6"
"FGFR3","FGF10"
"FGFR3","TWIST1"
"FGFR3","PLCB3"
"FGFR3","GAB1"
"FGFR3","PLCB1"
"FGFR3","FGF9"
"UQCRC1","UQCR10"
"UQCRC1","UQCR11"
"UQCRC1","COX4I2"
"CHMP7","MVB12B"
"IL24","IL6"
"EPHA3","RUFY2"
"EPHA3","YES1"
"TTN","YWHAQ"
"PLXNA1","SEMA3C"
"PLXNA1","PAK3"
"PLXNA1","TLN1"
"PLXNA1","SEMA4D"
"STX18","YKT6"
"STX18","VTI1B"
"STX18","VAMP7"
"STX18","KIF16B"
"STX18","VAMP4"
"STX18","VAMP2"
"STX18","VPS45"
"STX18","VAMP3"
"DHFR","QDPR"
"SLC39A10","SLC30A1"
"EFNB1","SEMA3C"
"EFNB1","YES1"
"EFNB1","PAK3"
"EFNB1","CDHR5"
"EFNB1","YWHAQ"
"EFNB1","SEMA4D"
"EFNB1","ROCK1"
