"node","type"
"FGFR3",2
"SDAD1",2
"GRIN2A",2
"TAF3",2
"DPAGT1",2
"RPS20",2
"MAT1A",2
"CTTNBP2",2
"TNFSF13",2
"KIAA1522",2
"EDA2R",2
"DARS2",2
"ITFG3",2
"PIGU",2
"MRC2",2
"VAMP3",2
"PCNT",2
"MVB12B",2
"NAA15",2
"FEZ2",2
"CXADR",2
"SHH",2
"AFD1",2
"C14orf80",2
"GPR107",2
"CCNB2",2
"GPR50",2
"PAG1",2
"ATP11A",2
"RNFT1",2
"FGF9",2
"NMNAT1",2
"GRIN2D",2
"KDM2A",2
"MPP1",2
"LSM5",2
"CLDN3",2
"AK6",2
"MCAM",2
"PPP3CB",2
"BRK1",2
"XRCC5",2
"ATP6V0D2",2
"ABHD5",2
"GGA3",2
"TGM1",2
"EHBP1L1",2
"SLC4A7",2
"KIAA0754",2
"MECR",2
"FAM213A",2
"FAM83B",2
"RAB13",2
"PPP2R5C",2
"CXCL16",2
"ROCK1",2
"UBE2H",2
"PROM1",2
"PLCB1",2
"EPB42",2
"ACADSB",2
"EPB41L4B",2
"FRS3",2
"GPRC5B",2
"IL2RA",2
"GAB1",2
"FLRT3",2
"SNAPC4",2
"MPZL1",2
"PLCB3",2
"SLC3A2",2
"ARHGEF35",2
"MATN2",2
"YWHAE",2
"SMC3",2
"SIL1",2
"NAV2",2
"MTG2",2
"HCAR1",2
"PPFIBP2",2
"KIAA0195",2
"ROBO1",2
"CCDC112",2
"FUNDC1",2
"GDNF",2
"UBE2N",2
"GEN1",2
"UBE2J1",2
"NDUFAF2",2
"RASGRF2",2
"SLC9A1",2
"CBFB",2
"TUBB3",2
"DDX43",2
"SPRY4",2
"IGSF21",2
"RASSF2",2
"RET",2
"CCDC171",2
"QDPR",2
"RAD1",2
"PHACTR4",2
"C12orf66",2
"CYTB",2
"SPTA1",2
"SMNDC1",2
"GYPC",2
"MOB3C",2
"ST13",2
"TUBGCP4",2
"SRP9",2
"C9orf84",2
"CTNS",2
"C12orf56",2
"DHRS7C",2
"CYP11B1",2
"RPP25L",2
"SEMA4D",2
"RASGRP3",2
"UBAC2",2
"KIAA0101",2
"TWIST1",2
"SNX6",2
"FCGR1A",2
"NTF3",2
"LMLN",2
"STT3A",2
"IL5RA",2
"CFDP1",2
"SH2D4A",2
"TRAK1",2
"SDCCAG8",2
"RAB14",2
"RALB",2
"KIDINS220",2
"RAB21",2
"SYNGAP1",2
"FTSJ1",2
"DNAJC1",2
"ASB16",2
"SLC4A2",2
"SURF6",2
"LINC01547",2
"ATL1",2
"PPP2R5A",2
"OSBPL8",2
"THRSP",2
"RIN1",2
"NRXN3",2
"MPP5",2
"ENPP4",2
"ADCY9",2
"PMVK",2
"FGF10",2
"PTK7",2
"SCARB1",2
"CHN1",2
"TEK",2
"NUBPL",2
"HSD3B7",2
"NOP16",2
"DOCK9",2
"NAB1",2
"POLM",2
"TXLNG",2
"SMPD4",2
"BFSP1",2
"HSD3B2",2
"PARPBP",2
"STON2",2
"MAP4K3",2
"SLU7",2
"WLS",2
"BDNF",2
"CD96",2
"NGB",2
"COL3A1",2
"SEPT6",2
"UACA",2
"ZHX2",2
"MINK1",2
"TTC27",2
"SLC26A6",2
"CADM1",2
"NUP37",2
"PAPSS1",2
"SMC6",2
"RAPGEF5",2
"SHB",2
"TLN1",2
"SNTB1",2
"FGF6",2
"TRIM36",2
"VPS45",2
"PEAK1",2
"SMG6",2
"PANX1",2
"ZDHHC18",2
"ZC3H18",2
"GFRA4",2
"FAM126B",2
"ZMYND8",2
"YWHAQ",2
"SEC14L3",2
"SLC39A14",2
"PTPRM",2
"SEPT8",2
"PACSIN2",2
"ZBTB5",2
"PLD3",2
"SLC1A3",2
"IGSF3",2
"GNAT1",2
"NTF4",2
"WDR76",2
"TMEM161A",2
"SLC30A1",2
"CDHR5",2
"GJC1",2
"SNRPN",2
"TMCO1",2
"S100A7",2
"UBTF",2
"SLC2A3",2
"STIM1",2
"MICAL3",2
"VEGFA",2
"ITM2C",2
"RAPGEF6",2
"SYPL2",2
"FBXO36",2
"PSMG4",2
"GATA6",2
"RSBN1",2
"ALKBH7",2
"TNPO1",2
"TTI2",2
"VAMP2",2
"FBXL20",2
"CSF2",2
"ELMOD3",2
"SLC7A5",2
"YBX1",2
"GLP2R",2
"EREG",2
"GCM2",2
"PSKH2",2
"VANGL1",2
"VWF",2
"VEZT",2
"RILPL2",2
"TXNDC11",2
"IPMK",2
"SPRED2",2
"BTC",2
"CLCN6",2
"DCLK2",2
"PALM",2
"RASGRF1",2
"ZDHHC17",2
"VANGL2",2
"TXNRD2",2
"RELL1",2
"IL3RA",2
"TUB",2
"TMEM230",2
"VAMP4",2
"PIK3CD",2
"WDR74",2
"C19orf26",2
"XPOT",2
"SLC20A1",2
"GRIN1",2
"SIGIRR",2
"FBXO5",2
"UBXN4",2
"FREM1",2
"LRRC57",2
"WDR83",2
"WWC1",2
"MPZL2",2
"SLC6A9",2
"RLF",2
"KIF16B",2
"RASSF5",2
"ZCCHC9",2
"PAK3",2
"RRAS2",2
"NUP62CL",2
"ZNHIT6",2
"VAT1",2
"SPHK1",2
"PKLR",2
"FGF22",2
"FGF20",2
"FRMPD1",2
"PLCE1",2
"SIRPA",2
"GFRA1",2
"CLDN1",2
"GTF3A",2
"OAS1",2
"CLCN1",2
"UNK",2
"GSDMC",2
"FAM114A2",2
"PPP1R9A",2
"DCBLD1",2
"WARS2",2
"TPP2",2
"PAPPA2",2
"ANO10",2
"TBC1D8",2
"GRIP2",2
"KDM8",2
"KLHL25",2
"PTGR2",2
"RHBDD2",2
"TTC21B",2
"NQO2",2
"TGIF2",2
"URB2",2
"SLC31A1",2
"SLC38A1",2
"HTRA3",2
"SPSB1",2
"PTPRJ",2
"MOB3A",2
"DTYMK",2
"RFX4",2
"IL17RD",2
"ULBP1",2
"PDLIM4",2
"PCDH7",2
"GDF10",2
"TEX10",2
