source,target
FBXW7,TRAF2
FBXW7,KLF5
FBXW7,IARS
FBXW7,GATA2
FBXW7,HSP90AA1
FBXW7,PTEN
FBXW7,SNRNP70
FBXW7,NFKB2
FBXW7,TMOD3
FBXW7,SSRP1
FBXW7,JUP
FBXW7,PSMA6
FBXW7,RBX1
FBXW7,GLMN
FBXW7,TUBA1C
FBXW7,PARK2
FBXW7,STAT3
FBXW7,NFE2L1
FBXW7,UBE2N
FBXW7,HIST1H2AD
FBXW7,USP20
FBXW7,SF3A3
FBXW7,MAGED2
FBXW7,NONO
FBXW7,FOXM1
FBXW7,SNRPF
FBXW7,MSH6
FBXW7,PSMA2
FBXW7,NAA10
FBXW7,LARS
FBXW7,MOV10
FBXW7,SNCA
FBXW7,PHF20L1
FBXW7,PLK1
FBXW7,MCM3
FBXW7,RBM39
FBXW7,PPP1CB
FBXW7,REST
FBXW7,POLR2K
FBXW7,RSBN1L
FBXW7,TP63
FBXW7,MED1
FBXW7,FKBP8
FBXW7,SMU1
FBXW7,UBAC1
FBXW7,HSPA8
FBXW7,NCOA3
FBXW7,KEAP1
FBXW7,KLHL20
FBXW7,UBOX5
FBXW7,STUB1
FBXW7,UBE2D4
FBXW7,UBE3A
FBXW7,RNF114
FBXW7,NEDD8
FBXW7,UBE2M
FBXW7,TRIM21
FBXW7,MKRN1
FBXW7,VHL
FBXW7,RNF144B
FBXW7,HECW2
FBXW7,UBE2K
FBXW7,RNF138
FBXW7,TRIM37
FBXW7,TCEB2
FBXW7,MGRN1
FBXW7,WSB1
FBXW7,SMURF2
FBXW7,HACE1
FBXW7,UBE2R2
FBXW7,LNX1
FBXW7,PIK3CA
FBXW7,HERC6
FBXW7,HERC5
FBXW7,UBE2S
FBXW7,UBE2B
FBXW7,UBE2Q2
FBXW7,KCNH1
FBXW7,RPS27A
FBXW7,RNF7
FBXW7,SKP2
FBXW7,KCTD7
FBXW7,UBE2F
FBXW7,TRIM11
FBXW7,RNF4
FBXW7,KLHL22
FBXW7,WWP1
FBXW7,KCTD6
FBXW7,UBR2
FBXW7,KBTBD13
FBXW7,TRAIP
FBXW7,ITCH
FBXW7,RBBP6
FBXW7,RNF220
FBXW7,PJA2
FBXW7,TRIM4
FBXW7,RNF111
FBXW7,KLHL2
FBXW7,UBE2Z
FBXW7,SMURF1
FBXW7,FZR1
FBXW7,LRRC41
FBXW7,SOCS6
FBXW7,HERC4
FBXW7,RNF213
FBXW7,KLHL3
FBXW7,UBE2A
FBXW7,UBE2O
FBXW7,KLHL42
FBXW7,KLHL13
FBXW7,NOTCH4
FBXW7,UBE2W
FBXW7,TCEB1
FBXW7,RNF130
FBXW7,UBE2V2
FBXW7,UBC
FBXW7,FBXW8
FBXW7,TRIP12
FBXW7,TRIM63
FBXW7,NEDD4L
FBXW7,LRSAM1
FBXW7,KLHL9
FBXW7,GAN
FBXW7,ZBTB16
FBXW7,KLHL25
FBXW7,VPRBP
FBXW7,KBTBD6
FBXW7,UBR4
FBXW7,HERC3
FBXW7,UBA1
FBXW7,HERC1
FBXW7,UFL1
FBXW7,UBA52
FBXW7,SH3RF1
FBXW7,UBE2E3
FBXW7,UBE3B
FBXW7,SPSB2
FBXW7,UBE3C
FBXW7,KLHL11
FBXW7,RNF34
FBXW7,SIAH1
FBXW7,RNF14
FBXW7,UNKL
FBXW7,UBE2J1
FBXW7,UBE2G1
FBXW7,KBTBD8
FBXW7,ZNF645
FBXW7,MYLIP
FBXW7,RNF19B
FBXW7,HECTD3
FBXW7,UBE2D3
FBXW7,SPSB4
FBXW7,USP47
FBXW7,UBA5
FBXW7,UBE2V1
FBXW7,MIB2
FBXW7,GPS1
FBXW7,ZNRF1
FBXW7,HECTD2
FBXW7,UBE2J2
FBXW7,MEX3C
FBXW7,TRIM71
FBXW7,UBE2D2
FBXW7,UBB
FBXW7,TRIM36
FBXW7,KBTBD7
FBXW7,PJA1
FBXW7,KLHL5
FBXW7,TRAF7
FBXW7,TRIM50
FBXW7,RNF41
FBXW7,SPSB1
FBXW7,UBE2C
FBXW7,RNF19A
FBXW7,UBA6
FBXW7,SOCS3
FBXW7,SIAH2
FBXW7,UBE2E1
FBXW7,UBE2U
FBXW7,RNF115
FBXW7,RLIM
FBXW7,ZNRF2
FBXW7,TRIM32
FBXW7,UBE2Q1
FBXW7,UBE2G2
FBXW7,RNF6
FBXW7,RNF182
FBXW7,SPOP
FBXW7,SOCS1
FBXW7,FBXW9
FBXW7,TRIM39
FBXW7,LMO7
FBXW7,RNF123
FBXW7,RNF217
FBXW7,TRIM69
FBXW7,TRIM41
FBXW7,UBE2L6
FBXW7,TRIM9
FBXW7,UBA3
FBXW7,NEDD4
FBXW7,LTN1
FBXW7,RNF25
FBXW7,UBE3D
FBXW7,RNF126
FBXW7,FEM1B
FBXW7,UBE4A
FBXW7,UBE2H
FBXW7,KLHL21
FBXW7,UBA7
FBXW7,LRR1
FBXW7,UBE2D1
FBXW7,LONRF1
FBXW7,RCHY1
FBXW7,RBCK1
FBXW7,KLHL41
FBXW7,UBR1
FBXW7,UBE2E2
RELB,TNIP2
RELB,SMARCB1
RELB,SMARCC1
RELB,SMARCC2
RELB,SMAD4
RELB,SMAD3
RELB,YY1
RELB,SMARCD3
RELB,XPO1
RELB,UQCRFS1
RELB,USP11
RELB,STAT3
RELB,SMAD2
RELB,SMARCA4
RELB,SMARCE1
RELB,SUZ12
RELB,TCEAL1
RELB,SMARCD2
RELB,SMARCD1
RELB,TNF
RELB,UBB
RELB,RPS27A
RELB,UBC
RELB,TNFSF11
RELB,UBA3
RELB,UBA52
RELB,UBE2M
RELB,SHFM1
RELB,SKP1
RPL6,RPS13
RPL6,VCP
RPL6,RPS27A
RPL6,VPRBP
RPL6,TRIM25
RPL6,USP14
RPL6,VHL
RPL6,TARDBP
RPL6,RPS8
RPL6,XPO1
RPL6,RPL7
RPL6,SIRT7
RPL6,TUBG1
RPL6,ZNF746
RPL6,VRK1
RPL6,SIRT1
RPL6,YBX1
RPL6,TNF
RPL6,SRSF10
RPL6,YWHAE
RPL6,RPS6KB2
RPL6,U2AF2
RPL6,SNAI1
RPL6,RPS27
RPL6,WWOX
RPL6,RPS10
RPL6,TRIM3
RPL6,TRIP4
RPL6,YAP1
RPL6,TP53
RPL6,SNRNP70
RPL6,SRRM2
RPL6,SPDL1
RPL6,SMG9
RPL6,UBB
RPL6,SYNCRIP
RPL6,TEX10
RPL6,UBA52
RPL6,UBC
RPL6,TPT1
SMARCC1,SMARCD1
SMARCC1,VCP
SMARCC1,SMARCE1
SMARCC1,TRIM25
SMARCC1,TP53
SMARCC1,TMOD3
SMARCC1,SOX2
SMARCC1,TNIP2
SMARCC1,WWOX
SMARCC1,SP1
SMARCC1,STAT2
SMARCC1,SMARCC2
SMARCC1,UBN1
SMARCC1,YAP1
SMARCC1,TAF15
SMARCC1,SMARCC1
SMARCC1,TP53BP1
SMARCC1,SMARCD2
SMARCC1,SRRM2
SMARCC1,SMARCD3
SMARCC1,SUZ12
SMARCC1,SUPT16H
SMARCC1,VDR
SMARCC2,SMARCE1
SMARCC2,YAP1
SMARCC2,SOX2
SMARCC2,UBE3A
SMARCC2,UBN1
SMARCC2,TERF2IP
SMARCC2,SRRM1
SMARCC2,TMOD3
SMARCC2,SMARCD1
SMARCC2,SNRPA1
SMARCC2,SP1
SMARCC2,TERF1
SMARCC2,SMARCD2
SMARCC2,STAT2
SMARCC2,TP53BP1
SMARCC2,TAF15
SMARCC2,SUZ12
SMARCC2,SMARCD3
SMARCC2,SUPT16H
SMARCC2,VDR
SMARCE1,XPO1
SMARCE1,SOX2
SMARCE1,TRIM54
SMARCE1,TRIP12
SMARCE1,USHBP1
SMARCE1,WWOX
SMARCE1,STAT2
SMARCE1,YAP1
SMARCE1,TP53BP1
SMARCE1,SUPT16H
SMARCE1,VDR
SMARCB1,XPC
SMARCB1,SMARCD3
SMARCB1,ZDHHC17
SMARCB1,TRIM27
SMARCB1,SMARCC1
SMARCB1,SMARCC2
SMARCB1,SMARCE1
SMARCB1,SMARCB1
SMARCB1,SOX2
SMARCB1,SMARCD1
SMARCB1,XPO1
SMARCB1,WDR5
SMARCB1,VIM
SMARCB1,SMARCD2
SMARCB1,UBQLN4
SMARCB1,TNRC6A
SMARCB1,TP53
SMARCB1,VTN
SMARCB1,VHL
SMARCB1,YAP1
SMARCB1,TRIM14
SMARCB1,TP53BP1
SMARCB1,UBN1
SMARCB1,SUZ12
TBK1,TRAF2
TBK1,TNFRSF1A
TBK1,TRIM27
TBK1,TLR4
TBK1,TNIP2
TBK1,TRAF3
TBK1,TRIM9
TBK1,TRIM21
TBK1,XIAP
TBK1,TRIM26
TBK1,TRIM14
TBK1,TRAF5
TBK1,TBK1
TBK1,TNF
TBK1,YWHAE
TBK1,TRAF6
TBK1,YAP1
TBK1,WDR48
TBK1,TRAIP
TBK1,USP1
TBK1,TRIM10
TBK1,XPO1
TBK1,UBB
TBK1,TRIM25
TBK1,XRCC5
TBK1,UBC
TBK1,UBA52
TBK1,XRCC6
FANCD2,FZR1
FANCD2,KPNA1
FANCD2,HIST1H3A
FANCD2,FANCL
FANCD2,PARP2
FANCD2,UBC
FANCD2,POU5F1
FANCD2,MCM4
FANCD2,FANCI
FANCD2,PIAS1
FANCD2,FANCG
FANCD2,NBN
FANCD2,MCM6
FANCD2,HIST1H4A
FANCD2,MDC1
FANCD2,HIST1H2BB
FANCD2,TPTE
FANCD2,UNC93B1
FANCD2,ITGB3BP
FANCD2,MEN1
FANCD2,P2RY6
FANCD2,SPTA1
FANCD2,RAD18
FANCD2,TNFSF13B
FANCD2,FOXO3
FANCD2,MCM5
FANCD2,MCM2
FANCD2,RUNX1
FANCD2,MCM3
FANCD2,RBBP8
FANCD2,MSH2
FANCD2,HIST1H2AB
FANCD2,FBXW7
FANCD2,NTRK1
FANCD2,MYC
FANCD2,MCM7
FANCD2,RECQL4
FANCD2,PCNA
FANCD2,H2AFX
FANCD2,SLC15A3
FANCD2,POLN
FANCD2,RAD51
FANCD2,RUNX3
FANCD2,USP1
FANCD2,PARP1
FANCD2,HNRNPD
FANCD2,TNFRSF1A
FANCD2,LPAR4
FANCD2,SLX4
FANCD2,FANCE
FANCD2,TOP3A
FANCD2,TNKS
FANCD2,UBE2T
FANCD2,TERF1
FANCD2,HIST1H3E
FANCD2,KAT5
FANCD2,RPA1
FANCD2,TNFRSF1B
FANCD2,MUS81
FANCD2,MRE11A
FANCD2,PRKDC
FANCD2,RFC2
FANCD2,SUPT16H
FANCD2,POLR2C
FANCD2,POLR2I
FANCD2,RPA3
FANCD2,SUPT4H1
FANCD2,HES1
FANCD2,SLX1A
FANCD2,NCAPG
FANCD2,HUS1
FANCD2,GTF2H4
FANCD2,TOPBP1
FANCD2,MNAT1
FANCD2,PALB2
FANCD2,TCEB2
FANCD2,GTF2H1
FANCD2,FANCM
FANCD2,RPS27A
FANCD2,POLR2D
FANCD2,SSRP1
FANCD2,GTF2F1
FANCD2,TPX2
FANCD2,POLR2G
FANCD2,RAD1
FANCD2,STRA13
FANCD2,POLR2J
FANCD2,RAD9A
FANCD2,SUPT5H
FANCD2,POLR2L
FANCD2,NELFE
FANCD2,TTK
FANCD2,UBB
FANCD2,FANCF
FANCD2,XPA
FANCD2,GTF2H2
FANCD2,TCEB3C
FANCD2,NELFB
FANCD2,RAD51C
FANCD2,SLX1B
FANCD2,RAD50
FANCD2,TCEB3B
FANCD2,GTF2F2
FANCD2,POLR2H
FANCD2,TCEB1
FANCD2,TCEB3
FANCD2,RFC5
FANCD2,TCEB3CL2
FANCD2,POLR2F
FANCD2,POLR2E
FANCD2,RAD17
FANCD2,POLR2K
FANCD2,GTF2H3
FANCD2,TP53BP1
FANCD2,RFC4
FANCD2,NELFA
FANCD2,RMI1
FANCD2,POLR2B
FANCD2,RPA2
FANCD2,UBA52
FANCD2,WDR48
FANCD2,NELFCD
FANCD2,TCEA1
FANCD2,GTF2H5
FANCD2,RFC3
FANCD2,POLR2A
FANCD2,WRN
FANCD2,XRCC3
TNF,ZFP36
TNF,TRAF2
TNF,TNFRSF1B
TNF,TUBB4A
TNF,TNFRSF1A
TNF,TRAF3
TNF,TRADD
TNF,TPM1
TNF,TNIP2
TNF,UBE2N
TNF,TRAF6
TNF,TNF
TNF,TPM3
TNF,UBC
TNF,UFL1
TNF,TNRC6B
TNF,TNFSF10
TNF,TP53
TNF,TNFRSF13C
TNF,TNFSF12
TNF,VCAM1
TNF,UBB
TNF,TNFRSF12A
TNF,XIAP
TNF,TNFSF13B
TNF,TNFSF11
TNF,UBA52
TNF,TNFSF14
TNF,TNFRSF11A
TNF,VEGFA
TNFRSF1B,TRADD
TNFRSF1B,TRAF2
TNFRSF1B,TRAF3
TNFRSF1B,TRAIP
TNFRSF1B,TRIM37
TNFRSF1B,UBQLN1
TNFRSF1B,TRAF6
TNFRSF1B,TNFRSF1B
TNFRSF1B,ZNF420
TNFRSF1B,TNFSF12
TNFRSF1B,UBR4
TNFRSF1B,TNFSF13B
TNFRSF1B,TNFSF14
TNFRSF1B,TNFSF11
HNRNPA3,ITFG1
HNRNPA3,ICAM1
HNRNPA3,LIN28A
HNRNPA3,HSPA8
HNRNPA3,HSD17B10
HNRNPA3,NONO
HNRNPA3,TAF15
HNRNPA3,REST
HNRNPA3,NTRK1
HNRNPA3,U2AF2
HNRNPA3,HNRNPU
HNRNPA3,HNRNPH1
HNRNPA3,HNRNPD
HNRNPA3,YWHAE
HNRNPA3,PTBP1
HNRNPA3,RECQL4
HNRNPA3,RPS13
HNRNPA3,PPIE
HNRNPA3,OASL
HNRNPA3,WWOX
HNRNPA3,SMURF1
HNRNPA3,IFIT3
HNRNPA3,VHL
HNRNPA3,SRRM2
HNRNPA3,RNF2
HNRNPA3,LARP7
HNRNPA3,SNAI1
HNRNPA3,NR2C2
HNRNPA3,VCAM1
HNRNPA3,TARDBP
HNRNPA3,MYC
HNRNPA3,MATR3
HNRNPA3,HSPA5
HNRNPA3,HNRNPF
HNRNPA3,PCBP1
HNRNPA3,NEDD8
HNRNPA3,MCM5
HNRNPA3,RPA2
HNRNPA3,HNRNPH2
HNRNPA3,USP14
HNRNPA3,SRPK2
HNRNPA3,PARK2
HNRNPA3,RBX1
HNRNPA3,HNRNPK
HNRNPA3,TOP1
HNRNPA3,HNRNPL
HNRNPA3,PHB
HNRNPA3,SYNCRIP
HNRNPA3,MYO6
HNRNPA3,UBQLN2
HNRNPA3,TNIP2
HNRNPA3,TRIM25
HNRNPA3,MEPCE
HNRNPA3,RAD21
HNRNPA3,SIRT7
HNRNPA3,RPA1
HNRNPA3,METTL3
HNRNPA3,RNF4
HNRNPA3,OBSL1
HNRNPA3,SFPQ
HNRNPA3,RPA3
HNRNPA3,SNW1
HNRNPA3,UBE2N
HNRNPA3,VRK1
HNRNPA3,MTDH
HNRNPA3,MCM2
HNRNPA3,PSMA3
HNRNPA3,HNRNPH3
HNRNPA3,UBC
HNRNPA3,RIOK1
HNRNPA3,SF3A2
HNRNPA3,IL7R
HNRNPA3,TP63
HNRNPA3,LMNA
HNRNPA3,SNRNP70
HNRNPA3,PUF60
HNRNPA3,RBM22
HNRNPA3,SF3A1
HNRNPA3,SNRPD3
HNRNPA3,PHF5A
HNRNPA3,PAPOLA
HNRNPA3,PABPN1
HNRNPA3,PQBP1
HNRNPA3,POLR2C
HNRNPA3,POLR2I
HNRNPA3,PRPF19
HNRNPA3,SRSF9
HNRNPA3,SF3B6
HNRNPA3,SNRPA
HNRNPA3,SRSF6
HNRNPA3,SNRNP27
HNRNPA3,SNRPC
HNRNPA3,SYMPK
HNRNPA3,SNRPB2
HNRNPA3,SUGP1
HNRNPA3,LSM8
HNRNPA3,LSM7
HNRNPA3,PPIL4
HNRNPA3,SNRPA1
HNRNPA3,PRPF38A
HNRNPA3,SRSF1
HNRNPA3,WBP11
HNRNPA3,SNRNP40
HNRNPA3,PRPF6
HNRNPA3,SNRPF
HNRNPA3,TXNL4A
HNRNPA3,PRCC
HNRNPA3,SF3B4
HNRNPA3,SNRPG
HNRNPA3,POLR2D
HNRNPA3,PPIL3
HNRNPA3,POLR2J
HNRNPA3,U2AF1L4
HNRNPA3,PCF11
HNRNPA3,NUDT21
HNRNPA3,SNRPD1
HNRNPA3,POLR2G
HNRNPA3,LSM3
HNRNPA3,SF3B3
HNRNPA3,PPIH
HNRNPA3,SART1
HNRNPA3,USP39
HNRNPA3,PRPF3
HNRNPA3,SNRNP200
HNRNPA3,SF3B2
HNRNPA3,PRPF31
HNRNPA3,POLR2L
HNRNPA3,HNRNPM
HNRNPA3,WDR33
HNRNPA3,SRSF7
HNRNPA3,SRRM1
HNRNPA3,NCBP2
HNRNPA3,SF3B1
HNRNPA3,SNRPD2
HNRNPA3,POLR2K
HNRNPA3,RBM5
HNRNPA3,XAB2
HNRNPA3,PCBP2
HNRNPA3,SF3B5
HNRNPA3,SMNDC1
HNRNPA3,RBMX
HNRNPA3,SRSF11
HNRNPA3,YBX1
HNRNPA3,SF3A3
HNRNPA3,PPIL1
HNRNPA3,SRSF3
HNRNPA3,SRSF4
HNRNPA3,PRPF4
HNRNPA3,HNRNPR
HNRNPA3,NCBP1
HNRNPA3,LSM2
HNRNPA3,SF1
HNRNPA3,WBP4
HNRNPA3,POLR2B
HNRNPA3,HNRNPUL1
HNRNPA3,SRSF2
HNRNPA3,SRRT
HNRNPA3,PRPF8
HNRNPA3,PPIL6
HNRNPA3,RNPS1
HNRNPA3,SNRPN
HNRNPA3,SNRPE
HNRNPA3,POLR2H
HNRNPA3,PRPF40A
HNRNPA3,SRSF5
HNRNPA3,SNRPB
HNRNPA3,PLRG1
HNRNPA3,LSM6
HNRNPA3,POLR2E
HNRNPA3,RBM8A
HNRNPA3,U2SURP
HNRNPA3,LSM5
HNRNPA3,SRSF10
HNRNPA3,LSM4
HNRNPA3,RBM17
HNRNPA3,HNRNPC
HNRNPA3,NHP2L1
HNRNPA3,POLR2F
HNRNPA3,POLR2A
CSNK2A1,EIF3H
CSNK2A1,HCLS1
CSNK2A1,NCL
CSNK2A1,SIN3A
CSNK2A1,TAF1
CSNK2A1,TFAP2A
CSNK2A1,HDAC5
CSNK2A1,ICAM1
CSNK2A1,PPP1R1B
CSNK2A1,DCAF7
CSNK2A1,HSP90AB1
CSNK2A1,GLTSCR2
CSNK2A1,SSRP1
CSNK2A1,HEXIM1
CSNK2A1,RAD51
CSNK2A1,SPIB
CSNK2A1,HDAC2
CSNK2A1,FN1
CSNK2A1,DAXX
CSNK2A1,PIN1
CSNK2A1,POLR2A
CSNK2A1,HSPB1
CSNK2A1,RING1
CSNK2A1,PML
CSNK2A1,RNF7
CSNK2A1,RBMX
CSNK2A1,XRCC6
CSNK2A1,MAPK1
CSNK2A1,PHC1
CSNK2A1,H2AFX
CSNK2A1,SNRNP70
CSNK2A1,SRRT
CSNK2A1,TP73
CSNK2A1,DDIT3
CSNK2A1,DNAJB2
CSNK2A1,KDM1A
CSNK2A1,NFKBIB
CSNK2A1,MECOM
CSNK2A1,NTRK1
CSNK2A1,EGLN3
CSNK2A1,TSPYL1
CSNK2A1,DVL1
CSNK2A1,RECQL4
CSNK2A1,NFYA
CSNK2A1,UBE2A
CSNK2A1,RIOK1
CSNK2A1,MFAP1
CSNK2A1,IRF2
CSNK2A1,WEE1
CSNK2A1,JUN
CSNK2A1,TP53
CSNK2A1,PTEN
CSNK2A1,SRRM1
CSNK2A1,HSP90AA1
CSNK2A1,MDC1
CSNK2A1,WDR5
CSNK2A1,RNF2
CSNK2A1,PPP1CA
CSNK2A1,HECW2
CSNK2A1,PRPF8
CSNK2A1,UBC
CSNK2A1,MYC
CSNK2A1,YBX1
CSNK2A1,LARP7
CSNK2A1,SNAI1
CSNK2A1,NR2C2
CSNK2A1,MDM2
CSNK2A1,PRKDC
CSNK2A1,DHX38
CSNK2A1,TP63
CSNK2A1,HNRNPC
CSNK2A1,PSMA4
CSNK2A1,SPI1
CSNK2A1,TOP1
CSNK2A1,PLEKHO1
CSNK2A1,SRSF10
CSNK2A1,SMARCA4
CSNK2A1,ITCH
CSNK2A1,WDR48
CSNK2A1,SF3B1
CSNK2A1,RNPS1
CSNK2A1,MCM3
CSNK2A1,EEF1B2
CSNK2A1,RNF111
CSNK2A1,MTDH
CSNK2A1,HNRNPL
CSNK2A1,PRPF40A
CSNK2A1,LLGL2
CSNK2A1,GTF2F1
CSNK2A1,RAD9A
CSNK2A1,NANOG
CSNK2A1,TMOD3
CSNK2A1,MCM2
CSNK2A1,PIAS1
CSNK2A1,POLR2E
CSNK2A1,HUS1
CSNK2A1,SFPQ
CSNK2A1,PSMA3
CSNK2A1,ITFG1
CSNK2A1,FOS
CSNK2A1,HDAC1
CSNK2A1,HMGA1
CSNK2A1,EGFR
CSNK2A1,MAZ
CSNK2A1,ELAVL1
CSNK2A1,DEC1
CSNK2A1,SRRM2
CSNK2A1,RBBP4
CSNK2A1,PRCC
CSNK2A1,UBAC1
CSNK2A1,PRNP
CSNK2A1,PSEN2
CSNK2A1,MSH6
CSNK2A1,DVL2
CSNK2A1,DVL3
CSNK2A1,RAD1
CSNK2A1,HNRNPA2B1
CSNK2A1,LUC7L
CSNK2A1,EPB41L3
CSNK2A1,RELA
CSNK2A1,USP7
CSNK2A1,MAF1
CSNK2A1,SRSF2
CSNK2A1,CSNK2B
CSNK2A1,ZFC3H1
CSNK2A1,RPL13
CSNK2A1,XPO1
CSNK2A1,HDAC3
CSNK2A1,CTDP1
CSNK2A1,SUPT16H
CSNK2A1,CUL7
CSNK2A1,WWOX
CSNK2A1,SFN
CSNK2A1,YWHAB
CSNK2A1,PAFAH1B1
CSNK2A1,RPS6KB1
CSNK2A1,SUPT4H1
CSNK2A1,OSBP
CSNK2A1,ZNF707
CSNK2A1,NCOR1
CSNK2A1,MEPCE
CSNK2A1,ESR2
CSNK2A1,RBM17
CSNK2A1,SIRT7
CSNK2A1,CTR9
CSNK2A1,DDX21
CSNK2A1,EIF4B
CSNK2A1,SNCA
CSNK2A1,PRKACB
CSNK2A1,FIP1L1
CSNK2A1,CSNK2A1
CSNK2A1,OBSL1
CSNK2A1,SRSF11
CSNK2A1,MAX
CSNK2A1,EFTUD2
CSNK2A1,SIRT1
CSNK2A1,PRPF38A
CSNK2A1,PAXIP1
CSNK2A1,RNF11
CSNK2A1,EIF3F
CSNK2A1,SF3A1
CSNK2A1,EEF1D
CSNK2A1,MAPK14
CSNK2A1,SRC
CSNK2A1,RANGAP1
CSNK2A1,RRP9
CSNK2A1,PRDM16
CSNK2A1,KPNA4
CSNK2A1,ISG15
CSNK2A1,MAPT
CSNK2A1,VHL
CSNK2A1,NCAPD2
CSNK2A1,MUS81
CSNK2A1,SUPT5H
CSNK2A1,SF3B2
CSNK2A1,TOP2A
CSNK2A1,RPL6
CSNK2A1,SMARCC2
CSNK2A1,HSP90B1
CSNK2A1,DHX16
CSNK2A1,FTSJ3
CSNK2A1,XRCC5
CSNK2A1,UBE2D3
CSNK2A1,RBBP5
CSNK2A1,LMNA
CSNK2A1,HSPA4
CSNK2A1,SQSTM1
CSNK2A1,GANAB
CSNK2A1,GMNN
CSNK2A1,NFKBIA
CSNK2A1,RUNX1
CSNK2A1,HDAC11
CSNK2A1,NCAPG
CSNK2A1,MTA2
CSNK2A1,SIRT2
CSNK2A1,PHF21A
CSNK2A1,MBD3
CSNK2A1,CTNNB1
CSNK2A1,MTA1
CSNK2A1,L1CAM
CSNK2A1,MTA3
CSNK2A1,HDAC6
CSNK2A1,NFATC1
CSNK2A1,MAP1B
CSNK2A1,GATAD2A
CSNK2A1,SMC2
CSNK2A1,HDAC9
CSNK2A1,HDAC4
CSNK2A1,HDAC8
CSNK2A1,RBBP7
UFL1,UNC93B1
UFL1,VHL
UFL1,WSB1
UFL1,UNKL
UFL1,ZNF645
UFL1,ZNRF2
UFL1,ZNRF1
UFL1,ZBTB16
UFL1,WWP1
UFL1,VPRBP
KLHDC3,RPL15
KLHDC3,RAD18
KLHDC3,SYMPK
KLHDC3,MOV10
KLHDC3,TRIM25
KLHDC3,XPO1
KLHDC3,LCOR
KLHDC3,NEDD8
KLHDC3,UBXN7
KLHDC3,TCEB1
KLHDC3,UBE2M
KLHDC3,TCEB2
KLHDC3,PIP5K1A
KLHDC3,MEA1
KLHDC3,PPP2R5D
DDX21,SNRNP70
DDX21,RPL7
DDX21,SRRM1
DDX21,SRSF7
DDX21,RECQL4
DDX21,SFPQ
DDX21,FN1
DDX21,YWHAE
DDX21,WDR46
DDX21,PPIE
DDX21,HIST1H4A
DDX21,LYN
DDX21,PDS5A
DDX21,ILK
DDX21,SRRM2
DDX21,TRIP4
DDX21,WWOX
DDX21,SMURF1
DDX21,SNAI1
DDX21,FUS
DDX21,PHB
DDX21,ZCRB1
DDX21,FTSJ3
DDX21,TERF1
DDX21,HDAC4
DDX21,DNM1L
DDX21,RPS6KB2
DDX21,LARP7
DDX21,FBXO6
DDX21,NR2C2
DDX21,IK
DDX21,TARDBP
DDX21,JUN
DDX21,HNRNPU
DDX21,MYC
DDX21,HDAC2
DDX21,NTRK1
DDX21,HIST1H3E
DDX21,XRCC6
DDX21,MCM5
DDX21,ITFG1
DDX21,SUMO2
DDX21,SRPK2
DDX21,ESR1
DDX21,NCL
DDX21,SPDL1
DDX21,SRPK3
DDX21,ERG
DDX21,U2AF2
DDX21,USP14
DDX21,PPP1CC
DDX21,RNPS1
DDX21,SIRT7
DDX21,FBL
DDX21,RPL6
DDX21,INO80B
DDX21,TERF2
DDX21,TOP1
DDX21,EFTUD2
DDX21,LYAR
DDX21,ZNF746
DDX21,MEPCE
DDX21,REST
DDX21,SRSF5
DDX21,RBM39
DDX21,UBE2I
DDX21,GPATCH4
DDX21,HIST1H2AB
DDX21,HEXIM1
DDX21,H2AFX
DDX21,MCM2
DDX21,OBSL1
DDX21,RUNX1
DDX21,SMNDC1
DDX21,RC3H1
DDX21,HNRNPR
DDX21,SUPT16H
DDX21,VRK1
DDX21,RIOK1
DDX21,IL7R
DDX21,RPL14
DDX21,SYNCRIP
DDX21,EED
DDX21,LMNA
DDX21,HUWE1
DDX21,VCAM1
DDX21,HNRNPA1
DDX21,RC3H2
DDX21,HDGF
DDX21,TES
DDX21,PARP1
DDX21,EIF3D
DDX21,GLTSCR2
DDX21,DHX8
DDX21,EP300
DDX21,KAT2B
DDX21,HIST1H2BA
DDX21,HIST1H2BD
DDX21,H2AFZ
DDX21,POLR1D
DDX21,H2AFV
DDX21,POLR2L
DDX21,GSK3B
DDX21,HIST1H2AJ
DDX21,ZNRD1
DDX21,HIST2H2AC
DDX21,SF3B1
DDX21,DHX15
DDX21,HIST1H2AD
DDX21,POLR2K
DDX21,H2AFB1
DDX21,HIST2H2BE
DDX21,H2BFS
DDX21,NOL9
DDX21,HIST1H2BJ
DDX21,POLR2H
DDX21,POLR2E
DDX21,HIST1H2BL
DDX21,HIST1H2AC
DDX21,HIST1H2BM
DDX21,TBP
DDX21,HIST1H2BN
DDX21,H2AFJ
DDX21,HIST1H2BH
DDX21,TEX10
DDX21,HIST1H2BK
DDX21,HNRNPC
DDX21,POLR2F
DDX21,DHX9
DDX21,HIST1H2BO
DDX21,HIST1H2BB
METTL13,SYNCRIP
METTL13,SMARCC1
METTL13,PTPN2
METTL13,MYC
METTL13,NR2C2
METTL13,SNRPA
METTL13,NTRK1
METTL13,SNW1
METTL13,TPT1
ARHGEF2,HSPA8
ARHGEF2,WDR5
ARHGEF2,NIN
ARHGEF2,PTPRF
ARHGEF2,MAPK1
ARHGEF2,DCTN1
ARHGEF2,GTSE1
ARHGEF2,ATG16L1
ARHGEF2,PPP2CA
ARHGEF2,NCK1
ARHGEF2,PPP2R5D
ARHGEF2,FBXO6
ARHGEF2,SKA1
