"V1","V2"
"TAS2R5","TAS2R40"
"TAS2R5","TAS2R46"
"TAS2R5","TAS2R13"
"TAS2R5","S1PR3"
"TAS2R5","TAS2R20"
"TAS2R5","TAS2R3"
"TAS2R5","PNOC"
"TAS2R5","SSTR2"
"TAS2R5","TAS2R30"
"TAS2R5","TAS2R31"
"TAS2R5","TAS2R10"
"TAS2R5","OXER1"
"TAS2R5","TAS2R39"
"TAS2R5","TAS2R14"
"TAS2R5","TAS2R43"
"TAS2R5","TAS2R4"
"TAS2R5","RXFP3"
"TAS2R5","TAS2R38"
"TAS2R5","TAS2R50"
"TAS2R5","OXGR1"
"TAS2R5","TAS2R16"
"P2RY13","TAS2R9"
"P2RY13","TAS2R1"
"P2RY13","TAS2R60"
"P2RY13","TAS2R8"
"P2RY13","SSTR4"
"P2RY13","SUCNR1"
"P2RY13","TAS2R40"
"P2RY13","TAS2R46"
"P2RY13","TAS2R13"
"P2RY13","S1PR3"
"P2RY13","TAS2R20"
"P2RY13","TAS2R3"
"P2RY13","PNOC"
"P2RY13","SSTR2"
"P2RY13","TAS2R30"
"P2RY13","TAS2R31"
"P2RY13","TAS2R10"
"P2RY13","OXER1"
"P2RY13","TAS2R39"
"P2RY13","TAS2R14"
"P2RY13","TAS2R43"
"P2RY13","TAS2R4"
"P2RY13","RXFP3"
"P2RY13","TAS2R38"
"P2RY13","TAS2R50"
"P2RY13","OXGR1"
"P2RY13","TAS2R16"
"P2RY13","TAS2R5"
"TAS2R19","TAS2R9"
"TAS2R19","TAS2R1"
"TAS2R19","TAS2R60"
"TAS2R19","TAS2R8"
"TAS2R19","SSTR4"
"TAS2R19","SUCNR1"
"TAS2R19","TAS2R40"
"TAS2R19","TAS2R46"
"TAS2R19","TAS2R13"
"TAS2R19","S1PR3"
"TAS2R19","TAS2R20"
"TAS2R19","TAS2R3"
"TAS2R19","PNOC"
"TAS2R19","SSTR2"
"TAS2R19","TAS2R30"
"TAS2R19","TAS2R31"
"TAS2R19","TAS2R10"
"TAS2R19","OXER1"
"TAS2R19","TAS2R39"
"TAS2R19","TAS2R14"
"TAS2R19","TAS2R43"
"TAS2R19","TAS2R4"
"TAS2R19","RXFP3"
"TAS2R19","TAS2R38"
"TAS2R19","TAS2R50"
"TAS2R19","OXGR1"
"TAS2R19","TAS2R16"
"TAS2R19","TAS2R5"
"TAS2R19","P2RY13"
"P2RY4","TAS2R9"
"P2RY4","TAS2R1"
"P2RY4","TAS2R60"
"P2RY4","TAS2R8"
"P2RY4","SSTR4"
"P2RY4","SUCNR1"
"P2RY4","TAS2R40"
"P2RY4","TAS2R46"
"P2RY4","TAS2R13"
"P2RY4","S1PR3"
"P2RY4","TAS2R20"
"P2RY4","TAS2R3"
"P2RY4","PNOC"
"P2RY4","SSTR2"
"P2RY4","TAS2R30"
"P2RY4","TAS2R31"
"P2RY4","TAS2R10"
"P2RY4","OXER1"
"P2RY4","TAS2R39"
