"node","type"
"signaling receptor binding",6
"epidermal growth factor receptor binding",6
"insulin-like growth factor receptor binding",6
"protein binding",6
"ATP binding",6
"cellular_component",6
"extracellular space",6
"nucleus",6
"nucleoplasm",6
"cytoplasm",6
"mitochondrion",6
"early endosome",6
"Golgi apparatus",6
"cytosol",6
"plasma membrane",6
"integral component of plasma membrane",6
"focal adhesion",6
"cell cortex",6
"phosphatidylinositol 3-kinase complex",6
"glycogen biosynthetic process",6
"glucose metabolic process",6
"regulation of translation",6
"cellular protein modification process",6
"protein phosphorylation",6
"negative regulation of protein kinase activity",6
"one-carbon metabolic process",6
"iron ion transport",6
"amino acid transport",6
"phagocytosis",6
"defense response",6
"inflammatory response",6
"immune response",6
"complement activation, classical pathway",6
"cellular defense response",6
"signal transduction",6
"cell surface receptor signaling pathway",6
"epidermal growth factor receptor signaling pathway",6
"negative regulation of epidermal growth factor-activated receptor activity",6
"protein kinase C-activating G protein-coupled receptor signaling pathway",6
"I-kappaB kinase/NF-kappaB signaling",6
"I-kappaB phosphorylation",6
"receptor signaling pathway via JAK-STAT",6
"single fertilization",6
"positive regulation of cell population proliferation",6
"insulin receptor signaling pathway",6
"regulation of Notch signaling pathway",6
"carbohydrate transport",6
"external side of plasma membrane",6
"negative regulation of signal transduction",6
"cell surface",6
"endosome membrane",6
"proteasomal protein catabolic process",6
"regulation of activation of Janus kinase activity",6
"positive regulation of platelet activation",6
"positive regulation of gene expression",6
"negative regulation of gene expression",6
"negative regulation of long-chain fatty acid import across plasma membrane",6
"positive regulation of keratinocyte proliferation",6
"positive regulation of glucose metabolic process",6
"positive regulation of mitochondrial membrane potential",6
"astrocyte development",6
"coreceptor activity",6
"ion transmembrane transporter activity",6
"citrate transmembrane transporter activity",6
"L-serine transmembrane transporter activity",6
"citrate transport",6
"L-serine transport",6
"membrane",6
"detection of fungus",6
"protein ubiquitination",6
"peptidyl-serine phosphorylation",6
"kinase inhibitor activity",6
"cytokine-mediated signaling pathway",6
"protein kinase binding",6
"transmembrane transporter activity",6
"serine transmembrane transporter activity",6
"erythrocyte differentiation",6
"regulation of cell migration",6
"positive regulation of cell migration",6
"regulation of complement activation",6
"positive regulation of B cell proliferation",6
"receptor tyrosine kinase binding",6
"intrinsic component of plasma membrane",6
"integral component of mitochondrial inner membrane",6
"positive regulation of vesicle fusion",6
"cytoplasmic vesicle",6
"lipopolysaccharide-mediated signaling pathway",6
"positive regulation of lipopolysaccharide-mediated signaling pathway",6
"positive regulation of fatty acid beta-oxidation",6
"peripheral nervous system myelin maintenance",6
"positive regulation of proteasomal ubiquitin-dependent protein catabolic process",6
"response to lipopolysaccharide",6
"detection of lipopolysaccharide",6
"ruffle membrane",6
"interferon-gamma production",6
"interleukin-10 production",6
"negative regulation of interferon-gamma production",6
"negative regulation of interleukin-17 production",6
"negative regulation of interleukin-23 production",6
"negative regulation of interleukin-6 production",6
"negative regulation of tumor necrosis factor production",6
"positive regulation of chemokine production",6
"positive regulation of interferon-alpha production",6
"positive regulation of interferon-beta production",6
"positive regulation of interferon-gamma production",6
"positive regulation of interleukin-1 production",6
"positive regulation of interleukin-10 production",6
"positive regulation of interleukin-12 production",6
"positive regulation of interleukin-6 production",6
"positive regulation of interleukin-8 production",6
"positive regulation of tumor necrosis factor production",6
"cellular response to insulin stimulus",6
"protein-containing complex",6
"negative regulation of MyD88-independent toll-like receptor signaling pathway",6
"toll-like receptor 4 signaling pathway",6
"ion transmembrane transport",6
"intracellular signal transduction",6
"sequestering of extracellular ligand from receptor",6
"Toll-like receptor 4 binding",6
"TRIF-dependent toll-like receptor signaling pathway",6
"cytoplasmic ribonucleoprotein granule",6
"signaling receptor activity",6
"interleukin-7-mediated signaling pathway",6
"regulation of growth",6
"T-helper 1 type immune response",6
"positive regulation of T cell proliferation",6
"macrophage activation",6
"positive regulation of tyrosine phosphorylation of STAT protein",6
"negative regulation of tyrosine phosphorylation of STAT protein",6
"positive regulation of tumor necrosis factor biosynthetic process",6
"defense response to bacterium",6
"identical protein binding",6
"D-serine transport",6
"D-serine transmembrane transporter activity",6
"positive regulation of macrophage activation",6
"negative regulation of apoptotic process",6
"positive regulation of I-kappaB kinase/NF-kappaB signaling",6
"intracellular membrane-bounded organelle",6
"receptor complex",6
"positive regulation of CD4-positive, alpha-beta T cell differentiation",6
"negative regulation of CD8-positive, alpha-beta T cell differentiation",6
"positive regulation of memory T cell differentiation",6
"positive regulation of blood vessel endothelial cell migration",6
"regulation of phosphatidylinositol 3-kinase activity",6
"post-translational protein modification",6
"positive regulation of interleukin-12 biosynthetic process",6
"innate immune response",6
"cadherin binding",6
"positive regulation of MHC class II biosynthetic process",6
"positive regulation of interferon-beta biosynthetic process",6
"positive regulation of interleukin-8 biosynthetic process",6
