source,target
CUL2,RPS3A
CUL2,RPS15A
CUL2,RPL28
CUL2,RPL14
CUL2,SF3B3
CUL2,UBE2D1
CUL2,SMC3
CUL2,PCBP2
CUL2,HSP90AA1
CUL2,GSTP1
CUL2,SSB
CUL2,SRSF6
CUL2,SNRNP200
CUL2,SRSF1
CUL2,TCEB1
CUL2,YWHAQ
CUL2,RPL12
CUL2,PRDX2
CUL2,TUBB
CUL2,FAF1
CUL2,TUBA4A
CUL2,PABPC1
CUL2,SQSTM1
CUL2,NONO
CUL2,NPM1
CUL2,HNRNPH1
CUL2,PCBP1
CUL2,EWSR1
CUL2,SNRPD3
CUL2,RPL31
CUL2,HNRNPA2B1
CUL2,UBE2M
CUL2,RECQL4
CUL2,TIA1
CUL2,HNRNPU
CUL2,XRCC5
CUL2,YBX1
CUL2,VCP
CUL2,RPL6
CUL2,CUL5
CUL2,POLR2A
CUL2,RPL7
CUL2,TIAL1
CUL2,RBM3
CUL2,DDX3X
CUL2,TRA2B
CUL2,NEDD8
CUL2,SLC25A5
CUL2,NTRK1
CUL2,HNRNPM
CUL2,ILF3
CUL2,HNRNPAB
CUL2,TAF15
CUL2,RPS14
CUL2,RPL23A
CUL2,RPL15
CUL2,SNW1
CUL2,HSPA1A
CUL2,RBX1
CUL2,HIF1A
CUL2,HNRNPC
CUL2,XRCC6
CUL2,RPL27
CUL2,ILF2
CUL2,IGF2BP1
CUL2,RPS2
CUL2,RELA
CUL2,RPL18
CUL2,RPLP2
CUL2,RPS25
CUL2,RPL9
CUL2,TARDBP
CUL2,HSP90AB1
CUL2,CUL3
CUL2,HNRNPK
CUL2,SRSF7
CUL2,SNRPB
CUL2,SNRPA
CUL2,HSPA5
CUL2,RPS8
CUL2,HNRNPA3
CUL2,KEAP1
CUL2,TXN
CUL2,RPL3
CUL2,HNRNPH3
CUL2,RPS6
CUL2,GNB2L1
CUL2,SRSF3
CUL2,EEF1D
CUL2,EEF1A1
CUL2,SYNCRIP
CUL2,RPL36
CUL2,CUL4B
CUL2,DAZAP1
CUL2,RPL8
CUL2,HIST1H4A
CUL2,SHFM1
CUL2,HNRNPF
CUL2,UNK
CUL2,RPS3
CUL2,HNRNPUL1
CUL2,FUS
CUL2,PCNA
CUL2,RPL23
CUL2,PKM
CUL2,RPL19
CUL2,MATR3
CUL2,HNRNPA1
CUL2,TRIM28
CUL2,RPL5
CUL2,SRSF2
CUL2,HNRNPR
CUL2,SNRPE
CUL2,HIST1H1C
CUL2,TUBB2A
CUL2,SNRPD2
CUL2,SLBP
CUL2,RPS16
CUL2,DHX9
CUL2,METTL3
CUL2,HNRNPH2
CUL2,METTL14
CUL2,DDX5
CUL2,SNRPD1
CUL2,TUBB4B
CUL2,SNRNP70
CUL2,RPL27A
CUL2,PSMA4
CUL2,PSMC4
CUL2,PSMD5
CUL2,PSMD8
CUL2,PSMA3
CUL2,PSME2
CUL2,PSMD10
CUL2,PSMD7
CUL2,STUB1
CUL2,PSMA2
CUL2,SKP1
CUL2,EGLN3
CUL2,PSMB7
CUL2,PSMC1
CUL2,PSMA6
CUL2,HERC2
CUL2,PSMD11
CUL2,PSMB1
CUL2,SMURF2
CUL2,HACE1
CUL2,PSMD3
CUL2,FBXW11
CUL2,FBXO7
CUL2,PSMB6
CUL2,PSMA5
CUL2,RPS27A
CUL2,FBXW7
CUL2,UBE2L6
CUL2,PSMB4
CUL2,PSME3
CUL2,UBB
CUL2,UBE3C
CUL2,PSMD1
CUL2,PSMD2
CUL2,PSMC5
CUL2,PSMA8
CUL2,UBE2N
CUL2,RBBP6
CUL2,SOCS3
CUL2,PSMF1
CUL2,UBE2V1
CUL2,HUWE1
CUL2,PSMD12
CUL2,UBE2D3
CUL2,PSMB10
CUL2,SMURF1
CUL2,PSMB5
CUL2,PSMA7
CUL2,UBE2A
CUL2,PSMB2
CUL2,PSMB9
CUL2,PSMB8
CUL2,FBXO6
CUL2,PSME1
CUL2,UBE2D2
CUL2,PSME4
CUL2,FBXO11
CUL2,MEX3C
CUL2,PSMB11
CUL2,PSMD14
CUL2,UBE4A
CUL2,UBA52
CUL2,PSMC2
CUL2,PSMD13
CUL2,PSMC6
CUL2,PSMA1
CUL2,PSMD6
CUL2,RNF4
CUL2,WWP1
CUL2,CUL7
CUL2,PSMD9
CUL2,PSMB3
CUL2,PSMC3
CUL2,RNF115
GRHPR,HSP90AB1
GRHPR,SOD1
GRHPR,VCP
GRHPR,GSTP1
GRHPR,YWHAE
GRHPR,SLC25A5
GRHPR,PIR
GRHPR,PCBP1
GRHPR,MYC
PABPC1,RPL27A
PABPC1,RNF31
PABPC1,USP10
PABPC1,TNRC6B
PABPC1,RPL27
PABPC1,TAF15
PABPC1,SREK1
PABPC1,SNW1
PABPC1,WWP2
PABPC1,RPSA
PABPC1,SART1
PABPC1,RECQL4
PABPC1,RPL18A
PABPC1,TNF
PABPC1,RPL10
PABPC1,ZFP36L2
PABPC1,PABPC1
PABPC1,PSMD9
PABPC1,VCAM1
PABPC1,PPT1
PABPC1,RPL14
PABPC1,RPL7
PABPC1,SNRPA
PABPC1,PIN1
PABPC1,RPS16
PABPC1,RBM8A
PABPC1,RPS6
PABPC1,RPLP2
PABPC1,REST
PABPC1,TMPO
PABPC1,RIOK1
PABPC1,SF3A1
PABPC1,TARDBP
PABPC1,PUF60
PABPC1,RPS6KB2
PABPC1,SNAI1
PABPC1,SNRNP70
PABPC1,SUMO1
PABPC1,TP53
PABPC1,PAN2
PABPC1,U2AF2
PABPC1,RPL11
PABPC1,TNIP2
PABPC1,RPS4X
PABPC1,PHB
PABPC1,PCBP2
PABPC1,YAP1
PABPC1,SRPK1
PABPC1,RPL13A
PABPC1,RPL15
PABPC1,XPO1
PABPC1,UPF1
PABPC1,RUVBL1
PABPC1,RPS3A
PABPC1,PDCD6
PABPC1,PRPF3
PABPC1,RBX1
PABPC1,SRPK2
PABPC1,WBP4
PABPC1,RPS8
PABPC1,PPP1CC
PABPC1,SYNCRIP
PABPC1,PCBP1
PABPC1,TSG101
PABPC1,SMAD3
PABPC1,PLRG1
PABPC1,RPL5
PABPC1,TRIM25
PABPC1,STAU1
PABPC1,RALY
PABPC1,SNRPD3
PABPC1,RPL3
PABPC1,SKIV2L2
PABPC1,PRPF8
PABPC1,RPL6
PABPC1,SRSF3
PABPC1,RPL4
PABPC1,RPL18
PABPC1,RPL7A
PABPC1,RPLP0
PABPC1,UBE2L6
PABPC1,PAPOLA
PABPC1,SNRNP200
PABPC1,PPIE
PABPC1,UBL4A
PABPC1,PIH1D1
PABPC1,PSMC4
PABPC1,PABPN1
PABPC1,RPL19
PABPC1,RPL8
PABPC1,RPS27A
PABPC1,UPF3B
PABPC1,RPS3
PABPC1,RPS23
PABPC1,RPS9
PABPC1,UBB
PABPC1,RPL28
PABPC1,YBX1
PABPC1,RNPS1
PABPC1,RPL31
PABPC1,RPL24
PABPC1,RPS15A
PABPC1,RPL36
PABPC1,UBC
PABPC1,RPS25
PABPC1,RPL9
PABPC1,UBA52
PABPC1,RPS2
PABPC1,RPL23A
PABPC1,RPL30
PABPC1,RPL23
PABPC1,RPL35A
PABPC1,PTBP1
PABPC1,RPS14
PABPC1,RPL12
PABPC1,RPL26
PABPC1,RPS26
HDAC2,RPS25
HDAC2,PFKP
HDAC2,TP53
HDAC2,PKM
HDAC2,REPIN1
HDAC2,PA2G4
HDAC2,SMARCAD1
HDAC2,PML
HDAC2,ZBTB7A
HDAC2,HUWE1
HDAC2,SMAD2
HDAC2,MKI67
HDAC2,SP1
HDAC2,SUZ12
HDAC2,METTL3
HDAC2,RECQL4
HDAC2,NCOR2
HDAC2,LMNA
HDAC2,RPL10
HDAC2,HIST1H4A
HDAC2,PABPC1
HDAC2,UBA52
HDAC2,SFPQ
HDAC2,SNAI1
HDAC2,HDAC2
HDAC2,MYCN
HDAC2,HNRNPK
HDAC2,NONO
HDAC2,NFKBIA
HDAC2,SRSF9
HDAC2,ZC3HAV1
HDAC2,RPS6KA3
HDAC2,HNRNPR
HDAC2,RPS6KA1
HDAC2,NUFIP2
HDAC2,HIST1H1D
HDAC2,HIF1A
HDAC2,YAF2
HDAC2,REST
HDAC2,NFE2L2
HDAC2,NFKB1
HDAC2,RACGAP1
HDAC2,RELA
HDAC2,UBE2M
HDAC2,SUGP1
HDAC2,TAF15
HDAC2,OBSL1
HDAC2,RPL4
HDAC2,MYC
HDAC2,SRRM2
HDAC2,RPL3
HDAC2,RPL18
HDAC2,NCL
HDAC2,YAP1
HDAC2,RPL15
HDAC2,SYNCRIP
HDAC2,IKZF4
HDAC2,NTRK1
HDAC2,LARP7
HDAC2,RBM14
HDAC2,NUDT21
HDAC2,HSPA8
HDAC2,SYK
HDAC2,NPM1
HDAC2,TUBGCP3
HDAC2,TMPO
HDAC2,ILF3
HDAC2,SIRT1
HDAC2,UBC
HDAC2,PPP1CC
HDAC2,IGF2BP1
HDAC2,PSMA3
HDAC2,KIAA1429
HDAC2,TRIM25
HDAC2,RUVBL2
HDAC2,HIF1AN
HDAC2,SF1
HDAC2,UBE2L6
HDAC2,XRCC5
HDAC2,RPS16
HDAC2,SNW1
HDAC2,SMC3
HDAC2,PRKDC
HDAC2,HSP90AB1
HDAC2,RPS3
HDAC2,TBK1
HDAC2,TAB1
HDAC2,HMGA1
HDAC2,SNRNP70
HDAC2,HSP90AA1
HDAC2,NR2C2
HDAC2,RPL6
HDAC2,MCM5
HDAC2,MEPCE
HDAC2,HSPA5
HDAC2,RPL14
HDAC2,UNK
HDAC2,TFDP1
HDAC2,HEXIM1
HDAC2,RNF2
HDAC2,HDAC5
HDAC2,HDAC4
HDAC2,NCOR1
HDAC2,HDAC3
HDAC2,SMAD3
HDAC2,UBE2I
HDAC2,JUN
HDAC2,SUMO1
HDAC2,UBAP2L
HDAC2,MECP2
HDAC2,PCGF2
LSM2,LSM5
LSM2,LSM4
LSM2,SNRPE
LSM2,LSM3
LSM2,TRIM56
LSM2,SNRPD2
LSM2,RBM8A
LSM2,SNRPB
LSM2,SART3
LSM2,SNRPF
LSM2,SNRNP70
LSM2,LSM8
LSM2,SF3B2
LSM2,SNRPA1
LSM2,RECQL4
LSM2,LSM6
LSM2,PRPF8
LSM2,PRCC
LSM2,PRPF4
LSM2,LSM7
LSM2,SNRPD3
LSM2,PRPF3
LSM2,SNRPD1
LSM2,MEPCE
LSM2,SNRPN
LSM2,REL
LSM2,VCP
LSM2,RBM22
LSM2,PDCD7
LSM2,SF3A1
LSM2,PHF5A
LSM2,PAPOLA
LSM2,PABPN1
LSM2,PQBP1
LSM2,POLR2C
LSM2,SF3A2
LSM2,POLR2I
LSM2,PRPF19
LSM2,SRSF9
LSM2,SKIV2L2
LSM2,SF3B6
LSM2,SYF2
LSM2,SNRPA
LSM2,SRSF6
LSM2,SNRNP27
LSM2,SNRPC
LSM2,SYMPK
LSM2,SNRPB2
LSM2,SUGP1
LSM2,PPIL4
LSM2,PRPF38A
LSM2,SRSF1
LSM2,WBP11
LSM2,PPWD1
LSM2,SNW1
LSM2,SNRNP40
LSM2,PRPF6
LSM2,ZCRB1
LSM2,TXNL4A
LSM2,SF3B4
LSM2,SNRPG
LSM2,POLR2D
LSM2,UPF3B
LSM2,PPIL3
LSM2,POLR2J
LSM2,U2AF1L4
LSM2,SLU7
LSM2,PCF11
LSM2,NUDT21
LSM2,SRRM2
LSM2,POLR2G
LSM2,ZRSR2
LSM2,PCBP1
LSM2,SF3B3
LSM2,PPIH
LSM2,U2AF2
LSM2,SART1
LSM2,USP39
LSM2,SNRNP200
LSM2,MAGOHB
LSM2,PRPF31
LSM2,POLR2L
LSM2,WDR33
LSM2,SRSF7
LSM2,SRRM1
LSM2,NCBP2
LSM2,SF3B1
LSM2,SNRNP48
LSM2,POLR2K
LSM2,RBM5
LSM2,ZMAT5
LSM2,PTBP1
LSM2,XAB2
LSM2,PCBP2
LSM2,SF3B5
LSM2,SMNDC1
LSM2,RBMX
LSM2,SRSF11
LSM2,MAGOH
LSM2,YBX1
LSM2,PPIE
LSM2,SF3A3
LSM2,PPIL1
LSM2,SRSF3
LSM2,SRSF4
LSM2,NCBP1
LSM2,PUF60
LSM2,SRRT
LSM2,PPIL6
LSM2,SNRNP35
LSM2,RNPS1
LSM2,SF1
LSM2,TFIP11
LSM2,POLR2H
LSM2,PRPF40A
LSM2,SRSF5
LSM2,RBM17
LSM2,RNPC3
LSM2,TRA2B
LSM2,PLRG1
LSM2,SRSF2
LSM2,NHP2L1
LSM2,POLR2F
LSM2,WBP4
LSM2,POLR2E
LSM2,SNRNP25
LSM2,POLR2B
LSM2,U2SURP
LSM2,SMU1
LSM2,POLR2A
SYNCRIP,YAP1
SYNCRIP,ZFP36L2
SYNCRIP,THUMPD1
SYNCRIP,UBE2M
SYNCRIP,TXNL4A
SYNCRIP,TNIP2
SYNCRIP,TNFRSF1A
SYNCRIP,UBC
SYNCRIP,VCAM1
SYNCRIP,WDR76
SYNCRIP,TRIP4
SYNCRIP,UBE2A
SYNCRIP,TRIM25
SYNCRIP,TARDBP
SYNCRIP,UBL4A
SYNCRIP,U2AF2
SYNCRIP,TXN
SYNCRIP,YBX1
SYNCRIP,TAF15
SYNCRIP,TNF
SYNCRIP,WWP2
SYNCRIP,UPF1
SYNCRIP,UBE2L6
SYNCRIP,TRA2B
UFD1L,VCP
NPLOC4,SSB
NPLOC4,VCP
NPLOC4,NTRK1
NPLOC4,UBC
NPLOC4,UFD1L
NPLOC4,SURF2
NPLOC4,UBL4A
NPLOC4,RECQL4
NPLOC4,TRIM25
NPLOC4,SPRTN
NPLOC4,SMURF1
NPLOC4,PSEN2
NPLOC4,PKM
NPLOC4,RPS27A
NPLOC4,UBB
NPLOC4,RNF31
NPLOC4,PCNA
NPLOC4,RFC5
NPLOC4,POLH
NPLOC4,RFC1
NPLOC4,UBA52
NPLOC4,UBE4A
NPLOC4,RFC3
ATF4,RPS6
ATF4,JUN
ATF4,CREBBP
ATF4,RNF4
ATF4,EGLN3
ATF4,GTF2F2
ATF4,BTRC
ATF4,ZNF212
ATF4,NFE2L2
ATF4,NFKBIA
ATF4,TGM2
ATF4,EP300
ATF4,ATF4
ATF4,FBXW11
ATF4,POLR2C
ATF4,MAPK1
ATF4,HMOX1
ATF4,EIF2AK2
ATF4,EIF2S1
ATF4,MAPK3
ATF4,EIF2AK4
ATF4,CXCL8
ATF4,EIF2AK3
ATF4,PRKACA
ATF4,HSPA5
ATF4,GSK3B
ATF4,MAPK8
ATF4,PRKACG
ATF4,RPS6KA1
ATF4,RPS6KA2
ATF4,MTOR
ATF4,PRKACB
ATF4,PPP1CC
ATF4,RPS6KA3
CHD3,RPL19
CHD3,DHX15
CHD3,RAD21
CHD3,RBMX
CHD3,NCBP1
CHD3,KIAA1429
CHD3,HNRNPD
CHD3,NOP56
CHD3,PPP1CC
CHD3,SRSF3
CHD3,HNRNPA2B1
CHD3,PHB
CHD3,RPL12
CHD3,SF3A1
CHD3,HEXIM1
CHD3,RIOK1
CHD3,U2SURP
CHD3,CHERP
CHD3,DDX46
CHD3,RPS8
CHD3,MCM5
CHD3,SNRPD1
CHD3,HSP90AA1
CHD3,EIF2S1
CHD3,UBC
CHD3,RBM5
CHD3,HNRNPR
CHD3,ERH
CHD3,PRPF19
CHD3,GSK3B
CHD3,SRSF5
CHD3,RPL26
CHD3,PTBP1
CHD3,HNRNPL
CHD3,DDX52
CHD3,FUS
CHD3,ZBTB7A
CHD3,RPS6
CHD3,TRA2B
CHD3,RPL5
CHD3,MKI67
CHD3,TUBB4B
CHD3,SRRT
CHD3,RBM39
CHD3,RBM17
CHD3,TP53
CHD3,FUBP1
CHD3,PUF60
CHD3,RPS15A
CHD3,TRIP4
CHD3,TRIM28
CHD3,LUC7L
CHD3,TUBB
CHD3,RFC3
CHD3,HIST1H4A
CHD3,RPL30
CHD3,RPL4
CHD3,RPS3A
CHD3,FAM120A
CHD3,SF3B3
CHD3,EFTUD2
CHD3,EWSR1
CHD3,NHP2L1
CHD3,UBE2I
CHD3,RFC1
CHD3,RPL23
CHD3,MATR3
CHD3,HNRNPK
CHD3,RBM10
CHD3,HNRNPF
CHD3,NAT10
CHD3,TCERG1
CHD3,SMC3
CHD3,RPL31
CHD3,RPS2
CHD3,SRP72
CHD3,HNRNPA0
CHD3,HNRNPU
CHD3,LMNA
CHD3,RPL24
CHD3,RPS23
CHD3,RECQL4
CHD3,RPL7A
CHD3,RPL8
CHD3,DDX42
CHD3,ILF3
CHD3,PSMD14
CHD3,SART1
CHD3,RPL6
CHD3,HABP4
CHD3,HNRNPH3
CHD3,SRSF6
CHD3,DDX23
CHD3,DDX1
CHD3,PABPC1
CHD3,MTDH
CHD3,XRCC5
CHD3,XRCC6
CHD3,PRKDC
CHD3,GNB2L1
CHD3,HNRNPM
CHD3,HNRNPA1
CHD3,EZH2
CHD3,HDAC2
CHD3,RPSA
CHD3,SF3B2
CHD3,YBX1
CHD3,PCBP2
CHD3,JUN
CHD3,HSPA1A
CHD3,IGF2BP1
CHD3,RPS14
CHD3,DDX24
CHD3,RPL27A
CHD3,RPS3
CHD3,DHX9
CHD3,RPS16
CHD3,HSP90AB1
CHD3,PRPF6
CHD3,EIF4A3
CHD3,PSME1
CHD3,RPL27
CHD3,SNRPB
CHD3,RPS9
CHD3,KPNA2
CHD3,HSPA5
CHD3,RPL15
CHD3,RPL10
CHD3,HDAC1
CHD3,NONO
CHD3,SFPQ
CHD3,CREBBP
CHD3,HNRNPAB
CHD3,CSNK2A1
CHD3,SF3B6
CHD3,SMC1A
CHD3,RPS25
CHD3,RPLP2
CHD3,RNF2
CHD3,IQGAP1
CHD3,RPL3
CHD3,RUVBL1
CHD3,SYNCRIP
CHD3,RPL11
CHD3,THRAP3
CHD3,LUC7L2
CHD3,TMPO
CHD3,U2AF2
CHD3,CSTF2
CHD3,RPS4X
CHD3,PRPF3
CHD3,RBM14
CHD3,FIP1L1
CHD3,RPL18A
CHD3,RPLP0
CHD3,DDX5
CHD3,RPL7
CHD3,KPNA3
CHD3,RRP1
CHD3,SLC25A5
CHD3,RPL9
CHD3,SNRPD2
CHD3,HNRNPDL
CHD3,IVNS1ABP
CHD3,SIRT1
CHD3,FBL
CHD3,RPS27A
CHD3,PRPF8
CHD3,SNRNP200
CHD3,PRPF4
CHD3,PAICS
CHD3,HNRNPA3
CHD3,SNRPA1
CHD3,TAF15
CHD3,SRSF7
CHD3,RPL23A
CHD3,STAU1
CHD3,HNRNPC
CHD3,CPSF1
CHD3,TFIP11
CHD3,SNRNP70
CHD3,CHD3
CHD3,DDX39B
CHD3,HIST1H1C
CHD3,IGF2BP2
CHD3,GNL3
CHD3,SUMO1
CHD3,HNRNPH1
CHD3,PCBP1
CHD3,PRPF40A
CHD3,SF3B1
CHD3,NPM1
CHD3,USP39
CHD3,HDAC3
CHD3,PRPF31
CHD3,RPL18
CHD3,MCM2
CHD3,ELAVL1
CHD3,TRIM25
CHD3,RPL14
CHD3,FXR2
CHD3,NCL
CHD3,SRRM1
CHD3,RPL36
CHD3,EEF1A1
CHD3,KHDRBS1
CHD3,SNW1
CHD3,SRSF1
CHD3,SNRNP40
CHD3,RPL28
CHD3,ILF2
CHD3,DDX3X
CHD3,SKIV2L2
CHD3,ZNF622
CHD3,HSPA8
CHD3,HIST1H2AB
CHD3,EBNA1BP2
CHD3,DHX38
CHD3,G3BP1
CHD3,HDAC5
CHD3,SNAI1
CHD3,EP300
CHD3,EED
CHD3,HDAC4
CHD3,PML
CHD3,REST
CHD3,SUZ12
CHD3,H2AFX
CRY1,SLC25A5
CRY1,SYNCRIP
CRY1,KHDRBS1
CRY1,RPL10
CRY1,YWHAQ
CRY1,HNRNPF
CRY1,PSMC5
CRY1,HUWE1
CRY1,PABPC1
CRY1,EEF2
CRY1,YWHAE
CRY1,RUVBL2
CRY1,USP11
CRY1,CUL1
CRY1,XRCC5
CRY1,TUBB
CRY1,EEF1A1
CRY1,RPS14
CRY1,CRY2
CRY1,CSNK2A1
CRY1,PSMC6
CRY1,SFPQ
CRY1,HNRNPU
CRY1,PSMC4
CRY1,CSNK2B
CRY1,PRKDC
CRY1,HNRNPA3
CRY1,RPS3
CRY1,EFTUD2
CRY1,HSPA1A
CRY1,ILF3
CRY1,CRY1
CRY1,HNRNPH2
CRY1,HNRNPH1
CRY1,NPM1
CRY1,TRAF2
CRY1,HNRNPL
CRY1,PTBP1
CRY1,IMPDH2
CRY1,MATR3
CRY1,PKM
CRY1,PSMC1
CRY1,PAICS
CRY1,TXN
CRY1,RPS27A
CRY1,SKP1
CRY1,TRIM28
CRY1,XPO1
CRY1,SNRPD3
CRY1,RUVBL1
CRY1,UBB
CRY1,PSMD3
CRY1,HNRNPK
CRY1,PCBP1
CRY1,PSMD11
CRY1,HSPA5
CRY1,UBC
CRY1,UBA52
CRY1,PPP1CC
PAWR,PRKCZ
PAWR,STAT1
PAWR,SQSTM1
PAWR,SFPQ
PAWR,TNF
PAWR,RELA
SYMPK,UBE2I
SYMPK,WDR33
SYMPK,VCP
SYMPK,TNIP2
SYMPK,YBX1
SYMPK,TXNL4A
SYMPK,UPF3B
SYMPK,U2AF2
SYMPK,U2AF1L4
SYMPK,TIA1
SYMPK,TFIP11
SYMPK,TRA2B
SYMPK,USP39
SYMPK,WBP11
SYMPK,WBP4
SYMPK,U2SURP
SYMPK,XAB2
CUL3,RPL35A
CUL3,EEF1A1
CUL3,RPS2
CUL3,RUVBL1
CUL3,RPL3
CUL3,SNRPD2
CUL3,GRWD1
CUL3,DHX38
CUL3,G3BP1
CUL3,EBNA1BP2
CUL3,RPS15A
CUL3,IGF2BP1
CUL3,POLR2A
CUL3,SNRPE
CUL3,PHB
CUL3,RPL24
CUL3,RPL5
CUL3,RNPS1
CUL3,CUL3
CUL3,SKP1
CUL3,HSPA8
CUL3,TIAL1
CUL3,RBFOX2
CUL3,UBE2D2
CUL3,RPL14
CUL3,EIF3I
CUL3,HRAS
CUL3,RBM22
CUL3,PCNA
CUL3,NUDT21
CUL3,HNRNPA3
CUL3,SF3B4
CUL3,HNRNPD
CUL3,DAZAP1
CUL3,RPL30
CUL3,RPL4
CUL3,TNFAIP3
CUL3,RPL31
CUL3,UBC
CUL3,RPL23A
CUL3,PSMC2
CUL3,PRPF19
CUL3,RPS8
CUL3,SNRPD3
CUL3,U2AF2
CUL3,DHX36
CUL3,EIF4A3
CUL3,PKM
CUL3,FAF1
CUL3,PSMC5
CUL3,CUL5
CUL3,NCL
CUL3,PIK3R1
CUL3,PUF60
CUL3,RFC5
CUL3,RBM3
CUL3,TUBB4B
CUL3,SKIV2L2
CUL3,DDX24
CUL3,KHDRBS1
CUL3,UBE2M
CUL3,RRS1
CUL3,RPL13A
CUL3,PSMC1
CUL3,HSPA5
CUL3,RPL8
CUL3,TUBB
CUL3,SNRPA
CUL3,LUC7L2
CUL3,VCP
CUL3,RBM10
CUL3,CUL4B
CUL3,ELAVL1
CUL3,HNRNPH2
CUL3,HSPA1A
CUL3,NTRK1
CUL3,NAT10
CUL3,RPL9
CUL3,SF3B2
CUL3,ERC1
CUL3,HSP90AB1
CUL3,RPLP2
CUL3,PLRG1
CUL3,HNRNPA0
CUL3,SRP72
CUL3,HNRNPAB
CUL3,NEDD8
CUL3,RPS14
CUL3,PRKACA
CUL3,IKBKAP
CUL3,LMNA
CUL3,DYNC1H1
CUL3,DNAJA3
CUL3,HNRNPH3
CUL3,G3BP2
CUL3,RPS3
CUL3,SQSTM1
CUL3,HNRNPF
CUL3,SNW1
CUL3,KEAP1
CUL3,RPS4X
CUL3,HNRNPU
CUL3,EWSR1
CUL3,PFKP
CUL3,POLR2E
CUL3,SMC3
CUL3,RPL7
CUL3,HNRNPH1
CUL3,NPM1
CUL3,SF3B1
CUL3,PRPF40A
CUL3,DYNC1I2
CUL3,HNRNPK
CUL3,RPS16
CUL3,RBX1
CUL3,PFKM
CUL3,KPNA2
CUL3,ESR1
CUL3,LSM12
CUL3,RPL6
CUL3,TKT
CUL3,HNRNPDL
CUL3,PELO
CUL3,SNRPB
CUL3,EEF2
CUL3,PPIG
CUL3,SART3
CUL3,HNRNPA1
CUL3,HNRNPM
CUL3,PCBP2
CUL3,GNB2L1
CUL3,RPL12
CUL3,DCTN1
CUL3,SRSF4
CUL3,SNRPC
CUL3,SNRNP70
CUL3,SMC1A
CUL3,POLRMT
CUL3,TUBB6
CUL3,PRPF4
CUL3,SNRNP200
CUL3,PRPF8
CUL3,XAB2
CUL3,TAF15
CUL3,NFE2L2
CUL3,NOP56
CUL3,TUBA4A
CUL3,EXOSC9
CUL3,TUFM
CUL3,ELAVL2
CUL3,SMU1
CUL3,RPL7A
CUL3,RUVBL2
CUL3,RPL36
CUL3,PABPC1
CUL3,PSMA5
CUL3,PRPF31
CUL3,RPL18
CUL3,POLR2B
CUL3,FUBP1
CUL3,PRKDC
CUL3,HNRNPR
CUL3,DDX6
CUL3,SRSF2
CUL3,DYNC1LI2
CUL3,RPS3A
CUL3,SRSF11
CUL3,SRPK1
CUL3,TUBB2A
CUL3,TRA2B
CUL3,RPS9
CUL3,SNRPB2
CUL3,HNRNPC
CUL3,SRSF3
CUL3,RPS6
CUL3,RHOA
CUL3,DHX15
CUL3,MEPCE
CUL3,SRSF5
CUL3,RBM17
CUL3,RRP15
CUL3,HNRNPUL1
CUL3,FUS
CUL3,FAM120A
CUL3,SNRPF
CUL3,NONO
CUL3,MRPS34
CUL3,SNRPG
CUL3,SART1
CUL3,RPL15
CUL3,RPL10
CUL3,UPF1
CUL3,ZFP36L2
CUL3,XRCC5
CUL3,POLD1
CUL3,TBC1D24
CUL3,ERG
CUL3,DDX46
CUL3,U2SURP
CUL3,EIF2AK2
CUL3,KRAS
CUL3,TCEB2
CUL3,TCEB1
CUL3,YWHAE
CUL3,YWHAQ
CUL3,ILF3
CUL3,HSP90AA1
CUL3,SRSF1
CUL3,SYNCRIP
CUL3,MRPL4
CUL3,GNL3
CUL3,RPL27
CUL3,MRPS22
CUL3,GPS1
CUL3,SRRM2
CUL3,DHX9
CUL3,KPNA3
CUL3,SRPK2
CUL3,RPS25
CUL3,UBE2D1
CUL3,RBMX
CUL3,FXR2
CUL3,MTDH
CUL3,DDX3X
CUL3,SSBP1
CUL3,TARDBP
CUL3,SSB
CUL3,SF1
CUL3,RBM14
CUL3,HUWE1
CUL3,PSMD2
CUL3,SF3B3
CUL3,EFTUD2
CUL3,SMNDC1
CUL3,DDX1
CUL3,IKBKB
CUL3,UBAP2L
CUL3,HIST1H4A
CUL3,PABPN1
CUL3,TNRC6B
CUL3,TIA1
CUL3,IMPDH2
CUL3,SRRT
CUL3,PTBP1
CUL3,HNRNPL
CUL3,RPL23
CUL3,RBM39
CUL3,PDCD6
CUL3,MATR3
CUL3,WDR76
CUL3,PSMA7
CUL3,PSMD1
CUL3,IRAK1
CUL3,IGF2BP2
CUL3,POLR2C
CUL3,DDX5
CUL3,SRSF9
CUL3,YBX1
CUL3,PAICS
CUL3,TRIM28
CUL3,PPIH
CUL3,RPLP0
CUL3,SRRM1
CUL3,SF3A1
CUL3,STAU1
CUL3,NFKB1
CUL3,PSMC4
CUL3,SF3A2
CUL3,NCBP1
CUL3,HNRNPA2B1
CUL3,SLC25A5
CUL3,RPL11
CUL3,RPL19
CUL3,RECQL4
CUL3,ILF2
CUL3,HIST1H1C
CUL3,FBL
CUL3,TNIP2
CUL3,GSTP1
CUL3,SNRPD1
CUL3,SNRPA1
CUL3,EIF2D
CUL3,ZC3HAV1
CUL3,PSMA4
CUL3,PSMD5
CUL3,PSMD8
CUL3,PSMA3
CUL3,PSME2
CUL3,PSMD10
CUL3,PSMD7
CUL3,STUB1
CUL3,PSMA2
CUL3,PSMB7
CUL3,PSMA6
CUL3,HERC2
