"V1","V2"
"PARP16","GDAP2"
"UBXN6","XPO6"
"UBXN6","TUBB6"
"LPGAT1","UNC93B1"
"LPGAT1","PPP2R5A"
"SRP19","TNPO1"
"SRP19","VPS72"
"SRP19","RPL36AL"
"SACM1L","PIP5K1A"
"SACM1L","UNC93B1"
"SACM1L","PIK3C2B"
"TRIM8","GBP4"
"TRIM8","GBP7"
"TRIM8","HLA-DQB1"
"TRIM8","HLA-DQA2"
"TRIM8","XIAP"
"TRIM8","GBP6"
"TRIM8","GBP5"
"TRIM8","OAS2"
"TRIM8","FCGR1B"
"TRIM8","GBP3"
"TRIM8","OAS1"
"TRIM8","HLA-DQB2"
"TRIM8","PTAFR"
"TRIM8","UBE2D4"
"TRIM8","FCGR1A"
"TRIM8","HLA-G"
"MOB3C","ZBTB10"
"MOB3C","NT5C2"
"NAA25","RHOF"
"KIF17","WDR34"
"KIF17","TNPO1"
"KIF17","PRC1"
"NHSL1","PTPRM"
"WDR4","XPNPEP1"
"WDR4","TRMT61A"
"WDR4","WDR12"
"WDR4","UBP1"
"WDR4","WDR3"
"WDR4","PNO1"
"ERGIC2","SLC39A8"
"PPP1R9B","SHOC2"
"PPP1R9B","ADRA2C"
"PPP1R9B","WDR82"
"PPP1R9B","PPP2R5A"
"SSR3","ZWINT"
"SSR3","TMCO1"
"SSR3","SPCS3"
"SSR3","KLHL29"
"SSR3","RPL36AL"
"SSR3","SRP19"
"LSM14B","PHF8"
"RAD1","XRCC2"
"RAD1","RAD9B"
"RAD1","TIPIN"
"RAD1","LIG1"
"RAD1","SLC20A1"
"RAD1","RAD51C"
"RAD1","TIMELESS"
"DDX41","TLR7"
"DDX41","USP36"
"ITPRIP","TLR2"
"RFC2","XRCC2"
"RFC2","RAD9B"
"RFC2","POLD4"
"RFC2","TIPIN"
"RFC2","VAMP5"
