"V1","V2"
"INS","DPP4"
"INS","NOV"
"STAG2","U2AF35"
"STAG2","TEX12"
"STAG2","SYCP3"
"STAG2","SYCE2"
"STAG2","STAG3"
"STAG2","H2AFB1"
"STAG2","SYCP1"
"STAG2","ZWINT"
"STAG2","SYCE3"
"STAG2","SYCE1"
"STAG2","H2AFJ"
"STAG2","SYCP2"
"STAG2","NUP37"
"DLX6","WWP1"
"MAPKAPK3","H2AFB1"
"MAPKAPK3","PRKY"
"MAPKAPK3","H2AFJ"
"PRR14L","STK35"
"RUSC2","TESK1"
"KIF24","SFI1"
"KIF24","TTBK2"
"KIF24","SSNA1"
"TDP2","CD40LG"
"PLG","YTHDC1"
"PLG","ANGPT1"
"PLG","SERPINE2"
"PLG","IL6"
"PLG","TGFB2"
"PLG","VEGFA"
"PLG","MMP9"
"PLG","NGF"
"PLG","INS"
"TEK","TIE1"
"TEK","ANGPT1"
"TEK","VEGFA"
"TEK","NGF"
"TEK","INS"
"TEK","PLG"
"PIK3C2B","PIK3R6"
"PIK3C2B","PLCE1"
"STAT2","IFNB1"
"STAT2","TYK2"
"STAT2","IP6K2"
"STAT2","CSF2RA"
"STAT2","STAT4"
"STAT2","USP18"
"STAT2","CSF2"
"STAT2","KLHL10"
"VDR","TOP2B"
"USF2","VEGFA"
"TTK","ZWINT"
"TTK","TPX2"
"TTK","ZFP36L2"
"TP53BP2","USP4"
"PLXNA2","SEMA3A"
"PLXNA2","PLXNA4"
"PLXNA2","PAK3"
"PLXNA2","RAC2"
"PLXNA2","FNBP4"
"ATL1","REEP1"
"STRADA","PRKAG3"
"STRADA","PRKAG2"
"NEK8","SUGT1"
"NEK8","TTC1"
"NR3C2","CAPZA3"
"NOX5","GUCY1B3"
"AZIN1","TDP2"
"SDCCAG8","TPX2"
"SDCCAG8","SFI1"
"SDCCAG8","TUBG2"
"SDCCAG8","TTBK2"
"SDCCAG8","TUBGCP5"
"SDCCAG8","SSNA1"
"SDCCAG8","KIF24"
"IL1B","CXCL3"
"IL1B","IL2"
"IL1B","IL4"
"IL1B","MEFV"
"IL1B","TYK2"
"IL1B","CXCL2"
"IL1B","IL6"
"IL1B","TICAM2"
"IL1B","IL12B"
"IL1B","CXCL1"
"IL1B","IFNG"
"IL1B","TLR2"
"IL1B","TLR3"
"IL1B","CSF2"
"IL1B","VEGFA"
"IL1B","IL1R1"
"IL1B","MMP9"
"IL1B","NGF"
"IL1B","INS"
"RPL36AL","RPL22L1"
"RPL36AL","RPL39L"
"RPL36AL","SMG6"
"RPL36AL","RPS21"
"RHOBTB2","RHOBTB1"
"RHOBTB2","RAC2"
"RHOBTB2","WAS"
"KCNA2","KCNA1"
"FABP1","TRIB3"
"FABP1","ME1"
"TLR4","TLR6"
"TLR4","IL2"
"TLR4","IFNB1"
"TLR4","IL4"
"TLR4","TLR5"
"TLR4","CXCL2"
"TLR4","IL6"
"TLR4","TICAM2"
"TLR4","CXCL1"
"TLR4","RIPK3"
"TLR4","IFNG"
"TLR4","TLR2"
"TLR4","CSF2"
"TLR4","VEGFA"
"TLR4","IL1R1"
"TLR4","MMP9"
"TLR4","S100A1"
"TLR4","INS"
"TLR4","IL1B"
"FER","YES1"
"SH3GLB1","UVRAG"
"DCTN6","CAPZA3"
"DCTN6","POTEJ"
"DCTN6","INS"
"DCTN6","NR3C2"
"TWIST1","WWP1"
"ZBTB17","ZBTB49"
"GFI1","ZBTB17"
"MYLK2","CALML4"
"MYLK2","RPS6KA4"
"MYLK2","CALML6"
"TUBGCP4","VSIG1"
"TUBGCP4","SFI1"
"TUBGCP4","TUBG2"
"TUBGCP4","TUBGCP5"
"TUBGCP4","SSNA1"
"TUBGCP4","SDCCAG8"
"ST13","PACSIN2"
"ST13","STAT2"
"SSR3","RPL22L1"
"SSR3","ZWINT"
"SSR3","RPL39L"
"SSR3","RPS21"
"SSR3","KLHL29"
"SSR3","RPL36AL"
"PRKCQ","PRKCG"
"IGFBP7","IL6"
"IGFBP7","VEGFA"
"IGFBP7","INS"
"SRSF9","WBP11"
"SRSF9","POM121C"
"SRSF9","NUP37"
"TADA2A","WDTC1"
"TADA2A","LRCH4"
"TADA2A","TTC9C"
"BNIP3L","WIPI2"
"RET","VEGFA"
"YTHDC2","WTAP"
"TUBB3","ZFYVE21"
"TUBB3","USP18"
"TUBB3","VSIG1"
"TUBB3","PIWIL1"
"PIK3R4","PIK3R6"
"PIK3R4","WIPI1"
"PIK3R4","PRKAG3"
"PIK3R4","WIPI2"
"PIK3R4","ULK2"
"PIK3R4","ATG10"
"PIK3R4","PRKAG2"
"PIK3R4","KIAA0226L"
"PIK3R4","UVRAG"
"PIK3R4","PIK3R5"
"PIK3R4","PIK3C2B"
"SLC9A1","PRKCG"
"REEP2","REEP1"
"KLHL23","BNIP3L"
"ASB17","FBXO9"
"ASB17","WWP1"
"ASB17","SPSB1"
"ASB17","WSB2"
"ASB17","KLHL25"
"ASB17","UBAC1"
"ASB17","COMMD5"
"ASB17","SPSB3"
"ASB17","TRIM36"
"ASB17","TUBB3"
"MATK","NRG2"
"MATK","NRG4"
"MATK","NRG3"
"MATK","BTC"
"MATK","EREG"
"MATK","NGF"
"UPF1","RPL22L1"
"UPF1","RPL39L"
"UPF1","TRIP4"
"UPF1","SMG6"
"UPF1","RPS21"
"UPF1","RPL36AL"
"UBE2N","XIAP"
"UBE2N","FBXO9"
"UBE2N","WWP1"
"UBE2N","TICAM2"
"UBE2N","SPSB1"
"UBE2N","KLHL25"
"UBE2N","TLR3"
"UBE2N","UBAC1"
"UBE2N","SLC2A4"
"UBE2N","TRIM36"
"UBE2N","NHLRC1"
"UBE2N","SDCCAG8"
"UBE2N","IL1B"
"UBE2N","REV1"
"UBE2N","TLR4"
"UBE2N","PRKCQ"
"UBE2N","ASB17"
"TRIM16","RRAGD"
"TRIM16","TOMM34"
"RIOK2","RPS21"
"H2BFS","TEX12"
"H2BFS","SYCP3"
"H2BFS","SYCE2"
"H2BFS","STAG3"
"H2BFS","H2AFB1"
"H2BFS","SYCP1"
"H2BFS","SYCE3"
"H2BFS","SYCE1"
"H2BFS","H2AFJ"
"H2BFS","SYCP2"
"H2BFS","STAG2"
"H2BFS","MAPKAPK3"
"H2BFS","UBE2N"
"PPP1R13B","TP53BP2"
"PTGDR","PTGDS"
"RARRES3","PTGDS"
"RBM15","YTHDC1"
"RBM15","WTAP"
"SGK2","WWP1"
"TRA2B","U2AF35"
"TRA2B","YTHDC1"
"TRA2B","WBP11"
"TRA2B","UNK"
"TRA2B","SRSF9"
"TRA2B","TADA2A"
"RAB7B","RAB33A"
"RAB7B","RAB40A"
"RAB7B","VPS41"
"RAB7B","PIK3R4"
"REC8","TEX12"
"REC8","SYCP3"
"REC8","SYCE2"
"REC8","STAG3"
"REC8","H2AFB1"
"REC8","SYCP1"
"REC8","SYCE3"
"REC8","SYCE1"
"REC8","H2AFJ"
"REC8","SYCP2"
"REC8","STAG2"
"REC8","H2BFS"
"SMC3","TEX12"
"SMC3","SYCP3"
"SMC3","SYCE2"
"SMC3","STAG3"
"SMC3","H2AFB1"
"SMC3","SYCP1"
"SMC3","ZWINT"
"SMC3","ZNF598"
"SMC3","SYCE3"
"SMC3","SYCE1"
"SMC3","H2AFJ"
"SMC3","USP13"
"SMC3","TOP2B"
"SMC3","SYCP2"
"SMC3","TRIP4"
"SMC3","SUPT5H"
"SMC3","NUP37"
"SMC3","STAG2"
"SMC3","H2BFS"
"SMC3","REC8"
"SMARCA2","TOP2B"
"SMARCA2","SMC3"
"C2CD3","SFI1"
"C2CD3","TTBK2"
"C2CD3","SSNA1"
"C2CD3","KIF24"
"C2CD3","SDCCAG8"
"CHAT","NGF"
"YWHAE","ZNF598"
"YWHAE","TPX2"
"YWHAE","SGK223"
"YWHAE","UNK"
"YWHAE","SFI1"
"YWHAE","ZFP36L2"
"YWHAE","TUBG2"
"YWHAE","TTBK2"
"YWHAE","TUBGCP5"
"YWHAE","SLC2A4"
"YWHAE","REEP1"
"YWHAE","UVRAG"
"YWHAE","NGF"
"YWHAE","SSNA1"
"YWHAE","KIF24"
"YWHAE","HLA-DRB3"
"YWHAE","TP53BP2"
"YWHAE","SDCCAG8"
"YWHAE","TUBGCP4"
"YWHAE","PIK3R4"
"YWHAE","RARRES3"
"YWHAE","TRA2B"
"YWHAE","C2CD3"
"MATN2","TRIP4"
"GAB1","NRG2"
"GAB1","NRG4"
"GAB1","LPAR3"
"GAB1","NRG3"
"GAB1","IL6"
"GAB1","WASL"
"GAB1","BTC"
"GAB1","EREG"
"GAB1","VEGFA"
"GAB1","NGF"
"GAB1","RET"
"PPP1R15A","MINK1"
"WBP4","WBP11"
"WBP4","WAS"
"WBP4","SRSF9"
"KLHL14","KLHL26"
"EIF4E3","EIF4E1B"
"EIF4E3","RNMT"
"IRF9","IFNB1"
"IRF9","TRIM22"
"IRF9","TYK2"
"IRF9","IP6K2"
"IRF9","STAT4"
"IRF9","USP18"
"IRF9","STAT2"
"UBE2H","FBXO9"
"UBE2H","WWP1"
"UBE2H","MARCH9"
"UBE2H","TRIM56"
"UBE2H","SPSB1"
"UBE2H","KLHL25"
"UBE2H","WDR26"
"UBE2H","UBAC1"
"UBE2H","TRIM36"
"UBE2H","NHLRC1"
"UBE2H","ASB17"
