"V1","V2"
"SDC3","LRP12"
"SDC3","B3GAT1"
"SDC3","NCAN"
"SDC3","HPSE2"
"SDC3","HPSE"
"SDC3","HS6ST1"
"SDC3","HS3ST2"
"CD40LG","TLR7"
"CD40LG","TNFSF4"
"CD40LG","PSMB11"
"CD40LG","IL2"
"CD40LG","IL4"
"CD40LG","IDO1"
"CD40LG","IL17A"
"CD40LG","IL6"
"CD40LG","IFNG"
"IL13RA1","IL19"
"IL13RA1","IL13"
"IL13RA1","IL2"
"IL13RA1","IL4"
"IL13RA1","TYK2"
"IL13RA1","IL5"
"IL13RA1","IL9"
"IL13RA1","IL6"
"IL13RA1","IFNG"
"GALE","WDR1"
"GALE","TSTA3"
"TBX21","TSLP"
"TBX21","IL23R"
"TBX21","IL13"
"TBX21","GPR29"
"TBX21","IL7"
"TBX21","CMKBR6"
"TBX21","IL2"
"TBX21","IL17F"
"TBX21","ITGAX"
"TBX21","SELL"
"TBX21","IL4"
"TBX21","PRF1"
"TBX21","IL5"
"TBX21","IL17A"
"TBX21","STAT4"
"TBX21","IL6"
"TBX21","IFNG"
"WAPAL","ZWILCH"
"WAPAL","ZWINT"
"WAPAL","SPC25"
"WAPAL","PPP2R5B"
"WAPAL","ZW10"
"WAPAL","SPC24"
"WAPAL","INCENP"
"WAPAL","TAOK1"
"HAMP","IL6"
"IL3RA","TSLP"
"IL3RA","CSF3"
"IL3RA","IL13"
"IL3RA","IL7"
"IL3RA","IL2"
"IL3RA","IFNB1"
"IL3RA","ITGAX"
"IL3RA","IL4"
"IL3RA","IL5"
"IL3RA","CSF2RA"
"IL3RA","IL3"
"IL3RA","IL6"
"IL3RA","IFNG"
"GSTZ1","GSTM2"
"GSTZ1","GSTT2B"
"PRKAG2","LEP"
"PRKAG2","PRKAG3"
"PRKAG2","ADIPOQ"
"PRKAG2","SESN3"
"PAX5","SPI1"
"TOP2B","TOP1MT"
"TLR3","TSLP"
"TLR3","TLR7"
"TLR3","TLR8"
"TLR3","IFNB1"
"TLR3","IL4"
"TLR3","IDO1"
"TLR3","IL6"
"TLR3","CXCL10"
"PTAFR","SAA1"
"PTAFR","ITGAX"
"PTAFR","TYK2"
"PTAFR","LILRB2"
"SGOL2","ZWILCH"
"SGOL2","ZWINT"
"SGOL2","SPC25"
"SGOL2","PPP2R5B"
"SGOL2","ZW10"
"SGOL2","SPC24"
"SGOL2","INCENP"
"SGOL2","TAOK1"
"SGOL2","WAPAL"
"UMPS","PLA2G12A"
"PRL","LEP"
"PRL","CSF3"
"PRL","IL2"
"PRL","CALCA"
